cell_type,truth_mass,recovered_mass,composition_recovery,group,sample,method
Nb_1,84.89403888538529,55.26527895287316,0.6509912789929377,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,novoSpaRc
Oligo_2,2154.7878883233784,1656.690133811136,0.7688413986307451,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,novoSpaRc
Astro_CTX,210.0992666401564,189.87946442608867,0.9037607196949486,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SpaOTsc
Ext_L56,2822.22733355742,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SpaOTsc
Ext_Thal_1,943.840952651629,875.0506992565408,0.9271166893089046,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SpaOTsc
Inh_Pvalb,946.3162678504508,853.9665869513634,0.9024113987717247,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SpaOTsc
Micro,1306.8342520915799,1287.6447911912917,0.9853160713613256,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SpaOTsc
Nb_1,84.89403888538529,32.94743795340259,0.3881007239846916,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SpaOTsc
Oligo_2,2154.7878883233784,1684.9811156339688,0.7819707567342221,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SpaOTsc
Astro_CTX,210.0992666401564,60.506503288888545,0.28799007372319835,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CellTrek
Ext_L56,2822.22733355742,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CellTrek
Ext_Thal_1,943.840952651629,660.2753773599553,0.6995621195551815,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CellTrek
Inh_Pvalb,946.3162678504508,780.0620834914225,0.8243143545057371,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CellTrek
Micro,1306.8342520915799,606.9880063117944,0.4644720670125641,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CellTrek
Nb_1,84.89403888538529,80.00856336330733,0.9424520780702424,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CellTrek
Oligo_2,2154.7878883233784,1930.0233859731804,0.8956906600560646,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CellTrek
Astro_CTX,210.09926661773733,208.14916016202773,0.9907181662882351,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Ext_Thal_1,943.840952551449,917.5307436564531,0.9721243194376419,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Inh_Pvalb,2253.150519997657,1994.154825802263,0.8850517566861609,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Nb_1,84.89403888173203,75.35611412465217,0.8876490636713918,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Oligo_2,2154.7878883057306,1651.8822939102504,0.7666101628263255,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Astro_CTX,210.09926661773736,176.9337393540399,0.8421435362549832,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Ext_Thal_1,943.840952551449,909.3600028362175,0.9634674151169003,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Inh_Pvalb,2253.150519997657,1889.5435851392904,0.8386228831002623,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Nb_1,84.89403888173202,79.63127717686444,0.938007876946469,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Oligo_2,2154.7878883057306,1349.7144205312463,0.6263792496033108,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Astro_CTX,210.09926661773736,184.00288171660645,0.8757902142104491,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Ext_Thal_1,943.840952551449,781.4024382315619,0.8278963061723764,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Inh_Pvalb,2253.150519997657,1502.53015260612,0.6668574244243933,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Nb_1,84.89403888173202,43.110534595084935,0.5078158038297987,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Oligo_2,2154.7878883057306,1514.9975398067895,0.7030843026493915,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Astro_CTX,210.09926661773736,178.4409633237343,0.8493174021801638,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Ext_Thal_1,943.840952551449,815.2866176479649,0.8637966126009174,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Inh_Pvalb,2253.150519997657,1557.3106972466398,0.6911702895234266,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Nb_1,84.89403888173202,38.967851867696474,0.4590175279795976,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Oligo_2,2154.7878883057306,1627.435988564503,0.7552650529533678,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Astro_CTX,210.09926661773736,204.81697482843302,0.9748581140984411,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Ext_Thal_1,943.840952551449,927.7020588948254,0.9829008334370363,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Inh_Pvalb,2253.150519997657,2032.44214099767,0.9020445473832719,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Nb_1,84.89403888173202,61.63289916025736,0.7259979613659291,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Oligo_2,2154.7878883057306,1656.6902550484112,0.7688414549011763,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Astro_CTX,210.09926661773736,200.6415659162446,0.9549846086864241,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Ext_Thal_1,943.840952551449,897.4933130908083,0.9508946509098266,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Inh_Pvalb,2253.150519997657,1789.1366821099039,0.7940599912125553,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Nb_1,84.89403888173202,31.786957787538668,0.37443097544012327,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Oligo_2,2154.7878883057306,1644.7867886339643,0.7633172608591323,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Astro_CTX,210.09926661773736,180.43097629184226,0.8587891771184775,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Ext_Thal_1,943.840952551449,454.4383956755544,0.4814777261434657,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Inh_Pvalb,2253.150519997657,1653.4479046413173,0.733838192329484,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Nb_1,84.89403888173202,68.72972447011011,0.8095942350658942,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Oligo_2,2154.7878883057306,2089.538804769996,0.9697190225126806,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Astro_CTX,210.09926654330664,208.28928548081686,0.9913851147970728,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Ext_L56,2822.2273336128,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Ext_Thal_1,943.8409524534578,927.5172958434787,0.9827050769861736,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Inh_Pvalb,4407.938408508704,2384.890916623122,0.541044519138365,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Nb_1,84.89403888173202,75.64104225806476,0.8910053433014556,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE
Astro_CTX,210.0992665433066,208.30347694885856,0.9914526612872402,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Ext_Thal_1,943.8409524534578,882.2059338456486,0.9346976644236588,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Inh_Pvalb,4407.938408508703,2516.86560631392,0.5709847491189034,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Nb_1,84.89403888173202,82.80541913800076,0.9753973332963818,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SVTuner
Astro_CTX,210.0992665433066,177.92435078638636,0.8468585050948371,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Ext_Thal_1,943.8409524534578,684.8060483818925,0.725552378927594,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Inh_Pvalb,4407.938408508703,1946.9189583704924,0.44168470108664143,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Nb_1,84.89403888173202,40.907951914803554,0.48187072324116226,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Astro_CTX,210.0992665433066,168.27131563631642,0.8009133892032487,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Ext_Thal_1,943.8409524534578,740.6830236548896,0.7847540644740287,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Inh_Pvalb,4407.938408508703,2054.874847456748,0.46617594372239757,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Nb_1,84.89403888173202,37.4430826556611,0.441056676639263,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Astro_CTX,210.0992665433066,203.4692625060741,0.9684434689072753,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Ext_Thal_1,943.8409524534578,940.1236282669691,0.9960614930123283,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Inh_Pvalb,4407.938408508703,2389.247579513415,0.5420328865987369,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Nb_1,84.89403888173202,83.31464148883343,0.9813956620075659,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc
Astro_CTX,210.0992665433066,200.45434280940668,0.9540934916499965,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Ext_Thal_1,943.8409524534578,917.2253737507427,0.971800779958181,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Inh_Pvalb,4407.938408508703,2653.824436445053,0.6020556982652797,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Nb_1,84.89403888173202,29.952919964905725,0.3528271284940734,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc
Astro_CTX,210.0992665433066,185.45072634092682,0.8826814552572504,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Ext_Thal_1,943.8409524534578,319.1422120735371,0.338131346434954,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Inh_Pvalb,4407.938408508703,1995.406863353661,0.45268483323222036,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
Nb_1,84.89403888173202,84.89338701176797,0.9999923213694079,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek
