rank,gene,stat,hit,running_es
303,CD5,0.0,False,0.11836326894552426
304,GATA3,0.0,False,0.11630988085517519
305,CA9,0.0,False,0.1142564927648261
306,RET,0.0,False,0.11220310467447703
307,TEK,0.0,False,0.11014971658412795
308,IFNB1,0.0,False,0.10809632849377887
309,IL21,0.0,False,0.10604294040342979
310,CCL5,0.0,True,0.10604294040342979
311,TBX10,0.0,False,0.10398955231308071
312,TNC,0.0,False,0.10193616422273163
313,PDCD1,0.0,False,0.09988277613238256
314,PTGDR2,0.0,False,0.09782938804203348
315,CCL3,0.0,True,0.09782938804203348
316,DNMT3A,0.0,False,0.0957759999516844
317,CCR8,0.0,False,0.09372261186133532
318,CXCL10,0.0,True,0.09372261186133532
319,ANGPT2,0.0,False,0.09166922377098624
320,DERL3,0.0,False,0.08961583568063716
321,ATM,0.0,False,0.08756244759028808
322,IL4,0.0,False,0.085509059499939
323,IGF1,0.0,True,0.085509059499939
324,CD79B,0.0,False,0.08345567140958993
325,NLRC5,0.0,False,0.08140228331924085
326,PRTN3,0.0,False,0.07934889522889177
327,CD19,0.0,False,0.07729550713854269
328,TCL1A,0.0,False,0.07524211904819361
329,FCER1A,0.0,False,0.07318873095784453
330,CD244,0.0,False,0.07113534286749545
331,SH2D1B,0.0,False,0.06908195477714638
332,XCL1,0.0,False,0.0670285666867973
333,ANGPT1,0.0,False,0.06497517859644822
334,Blank-1,0.0,False,0.06292179050609914
335,MZB1,0.0,False,0.06086840241575006
336,ESCO2,0.0,False,0.05881501432540098
337,CCL11,0.0,False,0.056761626235051904
338,WNT3A,0.0,False,0.054708238144702825
339,TEAD1,0.0,False,0.05265485005435375
340,CD3G,0.0,False,0.05060146196400467
341,LRP5,0.0,False,0.04854807387365559
342,CCR5,0.0,False,0.04649468578330651
343,CXCR5,0.0,False,0.04444129769295743
344,TNFRSF13C,0.0,False,0.042387909602608353
345,CCR2,0.0,False,0.040334521512259275
346,TEAD4,0.0,False,0.038281133421910196
347,ROS1,0.0,False,0.03622774533156112
348,CEACAM1,0.0,False,0.03417435724121204
349,Blank-17,0.0,False,0.03212096915086296
350,Blank-19,0.0,False,0.030067581060513885
351,Blank-9,0.0,False,0.02801419297016481
352,Blank-8,0.0,False,0.025960804879815735
353,FGFR1,0.0,False,0.02390741678946666
354,HLA-DPA1,0.0,False,0.021854028699117584
355,FABP2,0.0,False,0.01980064060876851
356,CXCL12,0.0,False,0.017747252518419434
357,FGFR3,0.0,False,0.01569386442807036
358,IDO2,0.0,False,0.013640476337721284
359,PPARGC1A,0.0,False,0.011587088247372208
