scene,scene_index,group,marker_percentile
Mouse embryo: Erythroid,2,Stage3B blank region,0.892601802921977
Mouse embryo: Erythroid,2,Stage3B blank region,0.9612993472179049
Mouse embryo: Erythroid,2,Stage3B blank region,0.878147342244327
Mouse embryo: Erythroid,2,Stage3B blank region,0.9300590612371775
Mouse embryo: Erythroid,2,Stage3B blank region,0.8806341311781163
Mouse embryo: Erythroid,2,Stage3B blank region,0.9323904258626049
Mouse embryo: Erythroid,2,Stage3B blank region,0.9255517562946844
Mouse embryo: Erythroid,2,Stage3B blank region,0.979328566987877
Mouse embryo: Erythroid,2,Stage3B blank region,0.9715573515697855
Mouse embryo: Erythroid,2,Stage3B blank region,0.9956481193658688
Mouse embryo: Erythroid,2,Stage3B blank region,0.9123406900839292
Mouse embryo: Erythroid,2,Stage3B blank region,0.9407833385141436
Mouse embryo: Erythroid,2,Stage3B blank region,0.922443270127448
Mouse embryo: Erythroid,2,Stage3B blank region,0.9381411252719926
Mouse embryo: Erythroid,2,Stage3B blank region,0.9757538078955549
Mouse embryo: Erythroid,2,Stage3B blank region,0.8961765620142991
Mouse embryo: Erythroid,2,Stage3B blank region,0.9314578800124339
Mouse embryo: Erythroid,2,Stage3B blank region,0.9535281317998134
Mouse embryo: Erythroid,2,Stage3B blank region,0.965651227852036
Mouse embryo: Erythroid,2,Stage3B blank region,0.91156356854212
Mouse embryo: Erythroid,2,Stage3B blank region,0.9344109418713087
Mouse embryo: Erythroid,2,Stage3B blank region,0.947622008082064
Mouse embryo: Erythroid,2,Stage3B blank region,0.09807273857631334
Mouse embryo: Erythroid,2,Stage3B blank region,0.9898974199564812
Mouse embryo: Erythroid,2,Stage3B blank region,0.9962698165993161
Mouse embryo: Erythroid,2,Stage3B blank region,0.9274168479950264
Mouse embryo: Erythroid,2,Stage3B blank region,0.9110972956170345
Mouse embryo: Erythroid,2,Stage3B blank region,0.9432701274479328
Mouse embryo: Erythroid,2,Stage3B blank region,0.9872552067143301
Mouse embryo: Erythroid,2,Stage3B blank region,0.9681380167858253
Mouse embryo: Erythroid,2,Stage3B blank region,0.09154491762511657
Mouse embryo: Erythroid,2,Stage3B blank region,0.8498601181224743
Mouse embryo: Erythroid,2,Stage3B blank region,0.9218215728940006
Mouse embryo: Erythroid,2,Stage3B blank region,0.9721790488032328
Mouse embryo: Erythroid,2,Stage3B blank region,0.9950264221324215
Mouse embryo: Erythroid,2,Stage3B blank region,0.9230649673608953
Mouse embryo: Erythroid,2,Stage3B blank region,0.9563257693503264
Mouse embryo: Erythroid,2,Stage3B blank region,0.8898041653714641
Mouse embryo: Erythroid,2,Stage3B blank region,0.970158532794529
Mouse embryo: Erythroid,2,Stage3B blank region,0.9581908610506683
Mouse embryo: Erythroid,2,Stage3B blank region,0.8955548647808518
Mouse embryo: Erythroid,2,Stage3B blank region,0.9390736711221636
Mouse embryo: Erythroid,2,Stage3B blank region,0.9313024557040721
Mouse embryo: Erythroid,2,Stage3B blank region,0.4149829033260802
Mouse embryo: Erythroid,2,Stage3B blank region,0.03683556108175318
Mouse embryo: Erythroid,2,Stage3B blank region,0.9645632576935033
Mouse embryo: Erythroid,2,Stage3B blank region,0.9678271681691016
Mouse embryo: Erythroid,2,Stage3B blank region,0.9386073981970781
Mouse embryo: Erythroid,2,Stage3B blank region,0.9438918246813802
Mouse embryo: Erythroid,2,Stage3B blank region,0.9958035436742306
Mouse embryo: Erythroid,2,Stage3B blank region,0.5660553310537768
Mouse embryo: Erythroid,2,Stage3B blank region,0.8966428349393846
Mouse embryo: Erythroid,2,Stage3B blank region,0.024090767796083306
Mouse embryo: Erythroid,2,Stage3B blank region,0.905191171899285
Mouse embryo: Erythroid,2,Stage3B blank region,0.9401616412806963
Mouse embryo: Erythroid,2,Stage3B blank region,0.9732670189617656
Mouse embryo: Erythroid,2,Stage3B blank region,0.9064345663661797
Mouse embryo: Erythroid,2,Stage3B blank region,0.992850481815356
Mouse embryo: Erythroid,2,Stage3B blank region,0.9703139571028909
Mouse embryo: Erythroid,2,Stage3B blank region,0.9777743239042587
Mouse embryo: Erythroid,2,Stage3B blank region,0.9591234069008393
Mouse embryo: Erythroid,2,Stage3B blank region,0.9836804476220081
Mouse embryo: Erythroid,2,Stage3B blank region,0.9642524090767796
Mouse embryo: Erythroid,2,Stage3B blank region,0.8837426173453529
Mouse embryo: Erythroid,2,Stage3B blank region,0.9499533727074915
Mouse embryo: Erythroid,2,Stage3B blank region,0.010568852968604289
Mouse embryo: Erythroid,2,Stage3B blank region,0.9044140503574759
Mouse embryo: Erythroid,2,Stage3B blank region,0.9459123406900839
Mouse embryo: Erythroid,2,Stage3B blank region,0.9912962387317377
Mouse embryo: Erythroid,2,Stage3B blank region,0.9718682001865092
Mouse embryo: Erythroid,2,Stage3B blank region,0.9735778675784893
Mouse embryo: Erythroid,2,Stage3B blank region,0.9619210444513522
Mouse embryo: Erythroid,2,Stage3B blank region,0.6670811314889649
Mouse embryo: Erythroid,2,Stage3B blank region,0.9463786136151694
Mouse embryo: Erythroid,2,Stage3B blank region,0.9364314578800125
Mouse embryo: Erythroid,2,Stage3B blank region,0.9392290954305254
Mouse embryo: Erythroid,2,Stage3B blank region,0.9412496114392291
Mouse embryo: Erythroid,2,Stage3B blank region,0.9939384519738887
Mouse embryo: Erythroid,2,Stage3B blank region,0.9911408144233759
Mouse embryo: Erythroid,2,Stage3B blank region,0.8894933167547404
Mouse embryo: Erythroid,2,Stage3B blank region,0.836649051911719
Mouse embryo: Erythroid,2,Stage3B blank region,0.9417158843643145
Mouse embryo: Erythroid,2,Stage3B blank region,0.9611439229095431
Mouse embryo: Erythroid,2,Stage3B blank region,0.11905502020516008
Mouse embryo: Erythroid,2,Stage3B blank region,0.9501087970158533
Mouse embryo: Erythroid,2,Stage3B blank region,0.936897730805098
Mouse embryo: Erythroid,2,Stage3B blank region,0.9482437053155114
Mouse embryo: Erythroid,2,Stage3B blank region,0.906123717749456
Mouse embryo: Erythroid,2,Stage3B blank region,0.9832141746969226
Mouse embryo: Erythroid,2,Stage3B blank region,0.9561703450419645
Mouse embryo: Erythroid,2,Stage3B blank region,0.9937830276655268
Mouse embryo: Erythroid,2,Stage3B blank region,0.9527510102580043
Mouse embryo: Erythroid,2,Stage3B blank region,0.9984457569163817
Mouse embryo: Erythroid,2,Stage3B blank region,0.8762822505439851
Mouse embryo: Erythroid,2,Stage3B blank region,0.13832763444202673
Mouse embryo: Erythroid,2,Stage3B blank region,0.934100093254585
Mouse embryo: Erythroid,2,Stage3B blank region,0.9289710910786447
Mouse embryo: Erythroid,2,Stage3B blank region,0.9082996580665216
Mouse embryo: Erythroid,2,Stage3B blank region,0.9208890270438297
Mouse embryo: Erythroid,2,Stage3B blank region,0.9037923531240286
Mouse embryo: Erythroid,2,Stage3B blank region,0.9572583152004973
Mouse embryo: Erythroid,2,Stage3B blank region,0.8933789244637861
Mouse embryo: Erythroid,2,Stage3B blank region,0.9275722723033882
Mouse embryo: Erythroid,2,Stage3B blank region,0.9687597140192726
Mouse embryo: Erythroid,2,Stage3B blank region,0.9922287845819087
Mouse embryo: Erythroid,2,Stage3B blank region,0.03248368044762201
Mouse embryo: Erythroid,2,Stage3B blank region,0.9353434877214797
Mouse embryo: Erythroid,2,Stage3B blank region,0.32468138016785825
Mouse embryo: Erythroid,2,Stage3B blank region,0.7974821262045384
Mouse embryo: Erythroid,2,Stage3B blank region,0.9710910786447
Mouse embryo: Erythroid,2,Stage3B blank region,0.8922909543052533
Mouse embryo: Erythroid,2,Stage3B blank region,0.9370531551134598
Mouse embryo: Erythroid,2,Stage3B blank region,0.8884053465962076
Mouse embryo: Erythroid,2,Stage3B blank region,0.11004041032017407
Mouse embryo: Erythroid,2,Stage3B blank region,0.879079888094498
Mouse embryo: Erythroid,2,Stage3B blank region,0.07196145477152627
Mouse embryo: Erythroid,2,Stage3B blank region,0.1644389182468138
Mouse embryo: Erythroid,2,Stage3B blank region,0.9418713086726764
Mouse embryo: Erythroid,2,Stage3B blank region,0.7567609574137395
Mouse embryo: Erythroid,2,Stage3B blank region,0.8910475598383587
Mouse embryo: Erythroid,2,Stage3B blank region,0.8218837426173453
Mouse embryo: Erythroid,2,Stage3B blank region,0.9291265153870065
Mouse embryo: Erythroid,2,Stage3B blank region,0.9578800124339447
Mouse embryo: Erythroid,2,Stage3B blank region,0.9137395088591855
Mouse embryo: Erythroid,2,Stage3B blank region,0.994560149207336
Mouse embryo: Erythroid,2,Stage3B blank region,0.9914516630400995
Mouse embryo: Erythroid,2,Stage3B blank region,0.9488654025489587
Mouse embryo: Erythroid,2,Stage3B blank region,0.9229095430525334
Mouse embryo: Erythroid,2,Stage3B blank region,0.9768417780540877
Mouse embryo: Erythroid,2,Stage3B blank region,0.9766863537457259
Mouse embryo: Erythroid,2,Stage3B blank region,0.8125582841156357
Mouse embryo: Erythroid,2,Stage3B blank region,0.08874728007460367
Mouse embryo: Erythroid,2,Stage3B blank region,0.9058128691327324
Mouse embryo: Erythroid,2,Stage3B blank region,0.062325147653092945
Mouse embryo: Erythroid,2,Stage3B blank region,0.07522536524712466
Mouse embryo: Erythroid,2,Stage3B blank region,0.9829033260801989
Mouse embryo: Erythroid,2,Stage3B blank region,0.8992850481815355
Mouse embryo: Erythroid,2,Stage3B blank region,0.9740441405035748
Mouse embryo: Erythroid,2,Stage3B blank region,0.9525955859496426
Mouse embryo: Erythroid,2,Stage3B blank region,0.9232203916692571
Mouse embryo: Erythroid,2,Stage3B blank region,0.9263288778364936
Mouse embryo: Erythroid,2,Stage3B blank region,0.9889648741063102
Mouse embryo: Erythroid,2,Stage3B blank region,0.9069008392912652
Mouse embryo: Erythroid,2,Stage3B blank region,0.9013055641902393
Mouse embryo: Erythroid,2,Stage3B blank region,0.9961143922909543
Mouse embryo: Erythroid,2,Stage3B blank region,0.17640658999067454
Mouse embryo: Erythroid,2,Stage3B blank region,0.02813179981349083
Mouse embryo: Erythroid,2,Stage3B blank region,0.9138949331675474
Mouse embryo: Erythroid,2,Stage3B blank region,0.9518184644078334
Mouse embryo: Erythroid,2,Stage3B blank region,0.9667391980105688
Mouse embryo: Erythroid,2,Stage3B blank region,0.03776810693192415
Mouse embryo: Erythroid,2,Stage3B blank region,0.6771837115324837
Mouse embryo: Erythroid,2,Stage3B blank region,0.9278831209201119
Mouse embryo: Erythroid,2,Stage3B blank region,0.9700031084861672
Mouse embryo: Erythroid,2,Stage3B blank region,0.8585638793907368
Mouse embryo: Erythroid,2,Stage3B blank region,0.6953683556108176
Mouse embryo: Erythroid,2,Stage3B blank region,0.5626359962698166
Mouse embryo: Erythroid,2,Stage3B blank region,0.8870065278209512
Mouse embryo: Erythroid,2,Stage3B blank region,0.772614236866646
Mouse embryo: Erythroid,2,Stage3B blank region,0.9109418713086727
Mouse embryo: Erythroid,2,Stage3B blank region,0.9606776499844576
Mouse embryo: Erythroid,2,Stage3B blank region,0.9322350015542431
Mouse embryo: Erythroid,2,Stage3B blank region,0.9000621697233447
Mouse embryo: Erythroid,2,Stage3B blank region,0.9543052533416226
Mouse embryo: Erythroid,2,Stage3B blank region,0.885296860428971
Mouse embryo: Erythroid,2,Stage3B blank region,0.9351880634131178
Mouse embryo: Erythroid,2,Stage3B blank region,0.943114703139571
Mouse embryo: Erythroid,2,Stage3B blank region,0.9804165371464098
Mouse embryo: Erythroid,2,Stage3B blank region,0.9564811936586882
Mouse embryo: Erythroid,2,Stage3B blank region,0.9989120298414672
Mouse embryo: Erythroid,2,Stage3B blank region,0.9616101958346286
Mouse embryo: Erythroid,2,Stage3B blank region,0.9897419956481194
Mouse embryo: Erythroid,2,Stage3B blank region,0.8944668946223189
Mouse embryo: Erythroid,2,Stage3B blank region,0.9261734535281319
Mouse embryo: Erythroid,2,Stage3B blank region,0.9830587503885607
Mouse embryo: Erythroid,2,Stage3B blank region,0.9140503574759092
Mouse embryo: Erythroid,2,Stage3B blank region,0.8893378924463786
Mouse embryo: Erythroid,2,Stage3B blank region,0.24184022381100403
Mouse embryo: Erythroid,2,Stage3B blank region,0.9457569163817221
Mouse embryo: Erythroid,2,Stage3B blank region,0.9002175940317065
Mouse embryo: Erythroid,2,Stage3B blank region,0.9023935343487721
Mouse embryo: Erythroid,2,Stage3B blank region,0.3893378924463786
Mouse embryo: Erythroid,2,Stage3B blank region,0.9171588436431458
Mouse embryo: Erythroid,2,Stage3B blank region,0.9628535903015232
Mouse embryo: Erythroid,2,Stage3B blank region,0.7622008082064035
Mouse embryo: Erythroid,2,Stage3B blank region,0.9225986944358098
Mouse embryo: Erythroid,2,Stage3B blank region,0.9299036369288156
Mouse embryo: Erythroid,2,Stage3B blank region,0.9709356543363382
Mouse embryo: Erythroid,2,Stage3B blank region,0.9824370531551134
Mouse embryo: Erythroid,2,Stage3B blank region,0.36540254895865715
Mouse embryo: Erythroid,2,Stage3B blank region,0.9515076157911098
Mouse embryo: Erythroid,2,Stage3B blank region,0.7878458190861051
Mouse embryo: Erythroid,2,Stage3B blank region,0.15620142990363692
Mouse embryo: Erythroid,2,Stage3B blank region,0.9039477774323904
Mouse embryo: Erythroid,2,Stage3B blank region,0.990052844264843
Mouse embryo: Erythroid,2,Stage3B blank region,0.9280385452284737
Mouse embryo: Erythroid,2,Stage3B blank region,0.19552377991917935
Mouse embryo: Erythroid,2,Stage3B blank region,0.9348772147963942
Mouse embryo: Erythroid,2,Stage3B blank region,0.9435809760646565
Mouse embryo: Erythroid,2,Stage3B blank region,0.9731115946534038
Mouse embryo: Erythroid,2,Stage3B blank region,0.22738576313335407
Mouse embryo: Erythroid,2,Stage3B blank region,0.9075225365247125
Mouse embryo: Erythroid,2,Stage3B blank region,0.9236866645943426
Mouse embryo: Erythroid,2,Stage3B blank region,0.9190239353434877
Mouse embryo: Erythroid,2,Stage3B blank region,0.9948709978240596
Mouse embryo: Erythroid,2,Stage3B blank region,0.9536835561081753
Mouse embryo: Erythroid,2,Stage3B blank region,0.9580354367423065
Mouse embryo: Erythroid,2,Stage3B blank region,0.9185576624184022
Mouse embryo: Erythroid,2,Stage3B blank region,0.8904258626049114
Mouse embryo: Erythroid,2,Stage3B blank region,0.9917625116568232
Mouse embryo: Erythroid,2,Stage3B blank region,0.9933167547404415
Mouse embryo: Erythroid,2,Stage3B blank region,0.9148274790177183
Mouse embryo: Erythroid,2,Stage3B blank region,0.899906745414983
Mouse embryo: Erythroid,2,Stage3B blank region,0.9748212620453839
Mouse embryo: Erythroid,2,Stage3B blank region,0.8723966428349393
Mouse embryo: Erythroid,2,Stage3B blank region,0.9477774323904259
Mouse embryo: Erythroid,2,Stage3B blank region,0.07957724588125582
Mouse embryo: Erythroid,2,Stage3B blank region,0.9749766863537457
Mouse embryo: Erythroid,2,Stage3B blank region,0.9903636928815667
Mouse embryo: Erythroid,2,Stage3B blank region,0.9779297482126205
Mouse embryo: Erythroid,2,Stage3B blank region,0.9311470313957103
Mouse embryo: Erythroid,2,Stage3B blank region,0.9194902082685732
Mouse embryo: Erythroid,2,Stage3B blank region,0.8856077090456947
Mouse embryo: Erythroid,2,Stage3B blank region,0.0598383587193037
Mouse embryo: Erythroid,2,Stage3B blank region,0.9811936586882188
Mouse embryo: Erythroid,2,Stage3B blank region,0.885452284737333
Mouse embryo: Erythroid,2,Stage3B blank region,0.9294373640037302
Mouse embryo: Erythroid,2,Stage3B blank region,0.9328566987876904
Mouse embryo: Erythroid,2,Stage3B blank region,0.977463475287535
Mouse embryo: Erythroid,2,Stage3B blank region,0.8975753807895555
Mouse embryo: Erythroid,2,Stage3B blank region,0.9676717438607398
Mouse embryo: Erythroid,2,Stage3B blank region,0.793285669878769
Mouse embryo: Erythroid,2,Stage3B blank region,0.9204227541187442
Mouse embryo: Erythroid,2,Stage3B blank region,0.9398507926639726
Mouse embryo: Erythroid,2,Stage3B blank region,0.9979794839912962
Mouse embryo: Erythroid,2,Stage3B blank region,0.9222878458190861
Mouse embryo: Erythroid,2,Stage3B blank region,0.9923842088902705
Mouse embryo: Erythroid,2,Stage3B blank region,0.9345663661796705
Mouse embryo: Erythroid,2,Stage3B blank region,0.8950885918557663
Mouse embryo: Erythroid,2,Stage3B blank region,0.9863226608641592
Mouse embryo: Erythroid,2,Stage3B blank region,0.7973267018961766
Mouse embryo: Erythroid,2,Stage3B blank region,0.9221324215107243
Mouse embryo: Erythroid,2,Stage3B blank region,0.9796394156046005
Mouse embryo: Erythroid,2,Stage3B blank region,0.9106310226919491
Mouse embryo: Erythroid,2,Stage3B blank region,0.9428038545228474
Mouse embryo: Erythroid,2,Stage3B blank region,0.8526577556729873
Mouse embryo: Erythroid,2,Stage3B blank region,0.9592788312092011
Mouse embryo: Erythroid,2,Stage3B blank region,0.9187130867267641
Mouse embryo: Erythroid,2,Stage3B blank region,0.9978240596829344
Mouse embryo: Erythroid,2,Stage3B blank region,0.912496114392291
Mouse embryo: Erythroid,2,Stage3B blank region,0.8769039477774324
Mouse embryo: Erythroid,2,Stage3B blank region,0.987410631022692
Mouse embryo: Erythroid,2,Stage3B blank region,0.9145166304009947
Mouse embryo: Erythroid,2,Stage3B blank region,0.95663661796705
Mouse embryo: Erythroid,2,Stage3B blank region,0.2270749145166304
Mouse embryo: Erythroid,2,Stage3B blank region,0.898041653714641
Mouse embryo: Erythroid,2,Stage3B blank region,0.9027043829654958
Mouse embryo: Erythroid,2,Stage3B blank region,0.9454460677649984
Mouse embryo: Erythroid,2,Stage3B blank region,0.9173142679515076
Mouse embryo: Erythroid,2,Stage3B blank region,0.06558905812869133
Mouse embryo: Erythroid,2,Stage3B blank region,0.9511967671743861
Mouse embryo: Erythroid,2,Stage3B blank region,0.9895865713397576
Mouse embryo: Erythroid,2,Stage3B blank region,0.9529064345663661
Mouse embryo: Erythroid,2,Stage3B blank region,0.19365868821883742
Mouse embryo: Erythroid,2,Stage3B blank region,0.9986011812247435
Mouse embryo: Erythroid,2,Stage3B blank region,0.9156046005595275
Mouse embryo: Erythroid,2,Stage3B blank region,0.8761268262356232
Mouse embryo: Erythroid,2,Stage3B blank region,0.05299968915138328
Mouse embryo: Erythroid,2,Stage3B blank region,0.9797948399129623
Mouse embryo: Erythroid,2,Stage3B blank region,0.4979794839912962
Mouse embryo: Erythroid,2,Stage3B blank region,0.962076468759714
Mouse embryo: Erythroid,2,Stage3B blank region,0.5068386695679205
Mouse embryo: Erythroid,2,Stage3B blank region,0.9965806652160398
Mouse embryo: Erythroid,2,Stage3B blank region,0.9487099782405968
Mouse embryo: Erythroid,2,Stage3B blank region,0.9755983835871931
Mouse embryo: Erythroid,2,Stage3B blank region,0.9653403792353124
Mouse embryo: Erythroid,2,Stage3B blank region,0.9149829033260802
Mouse embryo: Erythroid,2,Stage3B blank region,0.9176251165682313
Mouse embryo: Erythroid,2,Stage3B blank region,0.8686664594342555
Mouse embryo: Erythroid,2,Stage3B blank region,0.9372085794218216
Mouse embryo: Erythroid,2,Stage3B blank region,0.9981349082996581
Mouse embryo: Erythroid,2,Stage3B blank region,0.07926639726453218
Mouse embryo: Erythroid,2,Stage3B blank region,0.9182468138016786
Mouse embryo: Erythroid,2,Stage3B blank region,0.8919801056885297
Mouse embryo: Erythroid,2,Stage3B blank region,0.98554553932235
Mouse embryo: Erythroid,2,Stage3B blank region,0.1924152937519428
Mouse embryo: Erythroid,2,Stage3B blank region,0.9931613304320795
Mouse embryo: Erythroid,2,Stage3B blank region,0.9723344731115946
Mouse embryo: Erythroid,2,Stage3B blank region,0.9724898974199565
Mouse embryo: Erythroid,2,Stage3B blank region,0.9763755051290022
Mouse embryo: Erythroid,2,Stage3B blank region,0.0587503885607709
Mouse embryo: Erythroid,2,Stage3B blank region,0.9973577867578489
Mouse embryo: Erythroid,2,Stage3B blank region,0.9888094497979484
Mouse embryo: Erythroid,2,Stage3B blank region,0.15029530618588746
Mouse embryo: Erythroid,2,Stage3B blank region,0.9751321106621076
Mouse embryo: Erythroid,2,Stage3B blank region,0.9762200808206404
Mouse embryo: Erythroid,2,Stage3B blank region,0.9752875349704694
Mouse embryo: Erythroid,2,Stage3B blank region,0.9009947155735157
Mouse embryo: Erythroid,2,Stage3B blank region,0.08967982592477464
Mouse embryo: Erythroid,2,Stage3B blank region,0.9317687286291576
Mouse embryo: Erythroid,2,Stage3B blank region,0.9011501398818775
Mouse embryo: Erythroid,2,Stage3B blank region,0.9112527199253964
Mouse embryo: Erythroid,2,Stage3B blank region,0.9940938762822505
Mouse embryo: Erythroid,2,Stage3B blank region,0.9967360895244016
Mouse embryo: Erythroid,2,Stage3B blank region,0.15868821883742618
Mouse embryo: Erythroid,2,Stage3B blank region,0.5085483369599005
Mouse embryo: Erythroid,2,Stage3B blank region,0.9631644389182468
Mouse embryo: Erythroid,2,Stage3B blank region,0.9362760335716506
Mouse embryo: Erythroid,2,Stage3B blank region,0.08719303699098539
Mouse embryo: Erythroid,2,Stage3B blank region,0.9552377991917936
Mouse embryo: Erythroid,2,Stage3B blank region,0.9659620764687598
Mouse embryo: Erythroid,2,Stage3B blank region,0.9445135219148275
Mouse embryo: Erythroid,2,Stage3B blank region,0.8932235001554243
Mouse embryo: Erythroid,2,Stage3B blank region,0.02253652471246503
Mouse embryo: Erythroid,2,Stage3B blank region,0.9073671122163507
Mouse embryo: Erythroid,2,Stage3B blank region,0.9993783027665527
Mouse embryo: Erythroid,2,Stage3B blank region,0.025023313646254274
Mouse embryo: Erythroid,2,Stage3B blank region,0.9861672365557973
Mouse embryo: Erythroid,2,Stage3B blank region,0.9462231893068076
Mouse embryo: Erythroid,2,Stage3B blank region,0.92601802921977
Mouse embryo: Erythroid,2,Stage3B blank region,0.9513521914827479
Mouse embryo: Erythroid,2,Stage3B blank region,0.9473111594653404
Mouse embryo: Erythroid,2,Stage3B blank region,0.92772769661175
Mouse embryo: Erythroid,2,Stage3B blank region,0.9670500466272925
Mouse embryo: Erythroid,2,Stage3B blank region,0.981038234379857
Mouse embryo: Erythroid,2,Stage3B blank region,0.09574137395088592
Mouse embryo: Erythroid,2,Stage3B blank region,0.9532172831830898
Mouse embryo: Erythroid,2,Stage3B blank region,0.9698476841778054
Mouse embryo: Erythroid,2,Stage3B blank region,0.07071806030463164
Mouse embryo: Erythroid,2,Stage3B blank region,0.9297482126204538
Mouse embryo: Erythroid,2,Stage3B blank region,0.9031706558905813
Mouse embryo: Erythroid,2,Stage3B blank region,0.04476220080820641
Mouse embryo: Erythroid,2,Stage3B blank region,0.9309916070873485
Mouse embryo: Erythroid,2,Stage3B blank region,0.16101958346285358
Mouse embryo: Erythroid,2,Stage3B blank region,0.8672676406589991
Mouse embryo: Erythroid,2,Stage3B blank region,0.9241529375194281
Mouse embryo: Erythroid,2,Stage3B blank region,0.9869443580976065
Mouse embryo: Erythroid,2,Stage3B blank region,0.948554553932235
Mouse embryo: Erythroid,2,Stage3B blank region,0.9738887161952129
Mouse embryo: Erythroid,2,Stage3B blank region,0.9805719614547715
Mouse embryo: Erythroid,2,Stage3B blank region,0.9577245881255828
Mouse embryo: Erythroid,2,Stage3B blank region,0.8963319863226609
Mouse embryo: Erythroid,2,Stage3B blank region,0.9841467205470935
Mouse embryo: Erythroid,2,Stage3B blank region,0.8896487410631023
Mouse embryo: Erythroid,2,Stage3B blank region,0.8924463786136152
Mouse embryo: Erythroid,2,Stage3B blank region,0.8812558284115636
Mouse embryo: Erythroid,2,Stage3B blank region,0.9857009636307118
Mouse embryo: Erythroid,2,Stage3B blank region,0.9905191171899285
Mouse embryo: Erythroid,2,Stage3B blank region,0.7880012433944669
Mouse embryo: Erythroid,2,Stage3B blank region,0.8859185576624184
Mouse embryo: Erythroid,2,Stage3B blank region,0.9637861361516942
Mouse embryo: Erythroid,2,Stage3B blank region,0.9423375815977619
Mouse embryo: Erythroid,2,Stage3B blank region,0.919645632576935
Mouse embryo: Erythroid,2,Stage3B blank region,0.9165371464096985
Mouse embryo: Erythroid,2,Stage3B blank region,0.9555486478085172
Mouse embryo: Erythroid,2,Stage3B blank region,0.7713708423997513
Mouse embryo: Erythroid,2,Stage3B blank region,0.9920733602735468
Mouse embryo: Erythroid,2,Stage3B blank region,0.9103201740752254
Mouse embryo: Erythroid,2,Stage3B blank region,0.9426484302144855
Mouse embryo: Erythroid,2,Stage3B blank region,0.984612993472179
Mouse embryo: Erythroid,2,Stage3B blank region,0.9188685110351259
Mouse embryo: Erythroid,2,Stage3B blank region,0.12402859807273858
Mouse embryo: Erythroid,2,Stage3B blank region,0.9550823748834317
Mouse embryo: Erythroid,2,Stage3B blank region,0.9654958035436743
Mouse embryo: Erythroid,2,Stage3B blank region,0.9524401616412806
Mouse embryo: Erythroid,2,Stage3B blank region,0.9771526266708113
Mouse embryo: Erythroid,2,Stage3B blank region,0.995492695057507
Mouse embryo: Erythroid,2,Stage3B blank region,0.966583773702207
Mouse embryo: Erythroid,2,Stage3B blank region,0.6694124961143922
Mouse embryo: Erythroid,2,Stage3B blank region,0.06916381722101336
Mouse embryo: Erythroid,2,Stage3B blank region,0.9704693814112527
Mouse embryo: Erythroid,2,Stage3B blank region,0.9446689462231893
Mouse embryo: Erythroid,2,Stage3B blank region,0.9870997824059683
Mouse embryo: Erythroid,2,Stage3B blank region,0.8504818153559217
Mouse embryo: Erythroid,2,Stage3B blank region,0.9658066521603978
Mouse embryo: Erythroid,2,Stage3B blank region,0.8960211377059372
Mouse embryo: Erythroid,2,Stage3B blank region,0.9272614236866646
Mouse embryo: Erythroid,2,Stage3B blank region,0.9695368355610817
Mouse embryo: Erythroid,2,Stage3B blank region,0.9356543363382033
Mouse embryo: Erythroid,2,Stage3B blank region,0.8562325147653093
Mouse embryo: Erythroid,2,Stage3B blank region,0.9557040721168791
Mouse embryo: Erythroid,2,Stage3B blank region,0.05439850792663973
Mouse embryo: Erythroid,2,Stage3B blank region,0.040410320174075226
Mouse embryo: Erythroid,2,Stage3B blank region,0.9373640037301834
Mouse embryo: Erythroid,2,Stage3B blank region,0.9519738887161953
Mouse embryo: Erythroid,2,Stage3B blank region,0.9393845197388871
Mouse embryo: Erythroid,2,Stage3B blank region,0.9333229717127759
Mouse embryo: Erythroid,2,Stage3B blank region,0.8930680758470625
Mouse embryo: Erythroid,2,Stage3B blank region,0.9835250233136462
Mouse embryo: Erythroid,2,Stage3B blank region,0.9367423064967361
Mouse embryo: Erythroid,2,Stage3B blank region,0.9586571339757538
Mouse embryo: Erythroid,2,Stage3B blank region,0.9661175007771216
Mouse embryo: Erythroid,2,Stage3B blank region,0.9696922598694436
Mouse embryo: Erythroid,2,Stage3B blank region,0.341156356854212
Mouse embryo: Erythroid,2,Stage3B blank region,0.9239975132110662
Mouse embryo: Erythroid,2,Stage3B blank region,0.9483991296238732
Mouse embryo: Erythroid,2,Stage3B blank region,0.9684488654025489
Mouse embryo: Erythroid,2,Stage3B blank region,0.8891824681380168
Mouse embryo: Erythroid,2,Stage3B blank region,0.9883431768728629
Mouse embryo: Erythroid,2,Stage3B blank region,0.9754429592788312
Mouse embryo: Erythroid,2,Stage3B blank region,0.9569474665837737
Mouse embryo: Erythroid,2,Stage3B blank region,0.9884986011812248
Mouse embryo: Erythroid,2,Stage3B blank region,0.972023624494871
Mouse embryo: Erythroid,2,Stage3B blank region,0.9589679825924775
Mouse embryo: Erythroid,2,Stage3B blank region,0.9233758159776189
Mouse embryo: Erythroid,2,Stage3B blank region,0.8918246813801679
Mouse embryo: Erythroid,2,Stage3B blank region,0.9813490829965806
Mouse embryo: Erythroid,2,Stage3B blank region,0.8985079266397265
Mouse embryo: Erythroid,2,Stage3B blank region,0.9843021448554554
Mouse embryo: Erythroid,2,Stage3B blank region,0.8874728007460366
Mouse embryo: Erythroid,2,Stage3B blank region,0.9162262977929748
Mouse embryo: Erythroid,2,Stage3B blank region,0.9623873173764377
