rank,gene,stat,hit,running_es
308,CD1B,0.0,False,0.15183514399613812
309,IRF5,0.0,False,0.14978175590578904
310,TP63,0.0,False,0.14772836781543996
311,ERBB3,0.0,False,0.1456749797250909
312,CCR6,0.0,False,0.1436215916347418
313,Blank-4,0.0,False,0.14156820354439273
314,Blank-26,0.0,False,0.13951481545404365
315,Blank-20,0.0,False,0.13746142736369457
316,PMS2,0.0,False,0.1354080392733455
317,CASP8,0.0,False,0.13335465118299641
318,PRF1,0.0,False,0.13130126309264734
319,MUC1,0.0,False,0.12924787500229826
320,CDK2,0.0,False,0.12719448691194918
321,CTSW,0.0,False,0.1251410988216001
322,CXCL10,0.0,True,0.1251410988216001
323,CD79B,0.0,False,0.12308771073125102
324,Blank-16,0.0,False,0.12103432264090194
325,IFNB1,0.0,False,0.11898093455055286
326,TEK,0.0,False,0.11692754646020379
327,SLC13A3,0.0,False,0.1148741583698547
328,CCR5,0.0,False,0.11282077027950563
329,ACKR3,0.0,False,0.11076738218915655
330,FABP2,0.0,False,0.10871399409880747
331,TNFSF4,0.0,False,0.10666060600845839
332,Blank-8,0.0,False,0.10460721791810931
333,Blank-14,0.0,False,0.10255382982776023
334,Blank-9,0.0,False,0.10050044173741116
335,CD8B,0.0,False,0.09844705364706208
336,IFNAR1,0.0,False,0.096393665556713
337,PPARGC1A,0.0,False,0.09434027746636392
338,ROS1,0.0,False,0.09228688937601484
339,TP53,0.0,False,0.09023350128566576
340,CXCL9,0.0,True,0.09023350128566576
341,Blank-25,0.0,False,0.08818011319531668
342,KDR,0.0,False,0.0861267251049676
343,TNFRSF18,0.0,False,0.08407333701461853
344,CXCR5,0.0,False,0.08201994892426945
345,Blank-24,0.0,False,0.07996656083392037
346,IL13,0.0,False,0.07791317274357129
347,SMO,0.0,False,0.07585978465322221
348,KLF2,0.0,False,0.07380639656287313
349,TNFSF9,0.0,False,0.07175300847252405
350,FGFBP2,0.0,False,0.06969962038217498
351,CCR7,0.0,False,0.0676462322918259
352,CD70,0.0,False,0.06559284420147682
353,IDO2,0.0,False,0.06353945611112774
354,FGFR3,0.0,False,0.06148606802077866
355,COL6A3,0.0,False,0.05943267993042958
356,Blank-36,0.0,False,0.057379291840080504
357,Blank-34,0.0,False,0.055325903749731425
358,Blank-35,0.0,False,0.05327251565938235
359,CXCL12,0.0,False,0.05121912756903327
360,SIGLEC1,0.0,True,0.05121912756903327
361,FAP,0.0,False,0.04916573947868419
362,PGLYRP1,0.0,False,0.04711235138833511
363,IKZF2,0.0,False,0.04505896329798603
364,LGR6,0.0,False,0.043005575207636954
365,CEACAM8,0.0,False,0.040952187117287875
