rank,gene,stat,hit,running_es,CellType
4106,CRELD1,0.021349363029003143,False,0.7000503029479678,CD4 T cells
4107,PGM3,0.021346449851989746,False,0.6999798605698331,CD4 T cells
4108,ZADH2,0.021345354616642,False,0.6999094181916984,CD4 T cells
4109,NOTCH2,0.021336257457733154,False,0.6998389758135637,CD4 T cells
4110,DHFR,0.02133314311504364,False,0.699768533435429,CD4 T cells
4111,TCF4,0.021331865340471268,False,0.6996980910572943,CD4 T cells
4112,POU2AF1,0.021331608295440674,False,0.6996276486791596,CD4 T cells
4113,LRIF1,0.021328911185264587,False,0.6995572063010249,CD4 T cells
4114,ABCD4,0.021328791975975037,False,0.6994867639228902,CD4 T cells
4115,MECP2,0.02132272720336914,False,0.6994163215447555,CD4 T cells
4116,TBRG4,0.021321266889572144,False,0.6993458791666208,CD4 T cells
4117,DNAJC13,0.021310344338417053,False,0.6992754367884861,CD4 T cells
4118,UPK3B,0.021308034658432007,False,0.6992049944103514,CD4 T cells
4119,ELMO3,0.02130487933754921,False,0.6991345520322167,CD4 T cells
4120,DYSF,0.02128433622419834,False,0.699064109654082,CD4 T cells
4121,LINC00467,0.021235467866063118,False,0.6989936672759474,CD4 T cells
4122,ZNF407,0.02121196687221527,False,0.6989232248978127,CD4 T cells
4123,CLECL1,0.02120235562324524,False,0.698852782519678,CD4 T cells
4124,EID3,0.02120118960738182,False,0.6987823401415433,CD4 T cells
4125,TMEM242,0.021191589534282684,False,0.6987118977634086,CD4 T cells
4126,ACAT2,0.02119012176990509,False,0.6986414553852739,CD4 T cells
4127,STK17A,0.021184980869293213,False,0.6985710130071392,CD4 T cells
4128,PPP2R2A,0.021174922585487366,False,0.6985005706290045,CD4 T cells
4129,ATP2A2,0.021174296736717224,False,0.6984301282508698,CD4 T cells
4130,XPO5,0.021155521273612976,False,0.6983596858727351,CD4 T cells
4131,UBE2G1,0.021150797605514526,False,0.6982892434946004,CD4 T cells
4132,DGKZ,0.021147042512893677,False,0.6982188011164657,CD4 T cells
4133,TRPV2,0.02112734317779541,False,0.698148358738331,CD4 T cells
4134,NR3C1,0.021121501922607422,False,0.6980779163601963,CD4 T cells
4135,CHFR,0.021111518144607544,False,0.6980074739820616,CD4 T cells
4136,MKLN1,0.0211104154586792,False,0.697937031603927,CD4 T cells
4137,EEFSEC,0.02110876888036728,False,0.6978665892257923,CD4 T cells
4138,ACTR6,0.02110251784324646,False,0.6977961468476576,CD4 T cells
4139,BTG2,0.021083414554595947,False,0.6977257044695229,CD4 T cells
4140,LLPH,0.021083176136016846,False,0.6976552620913882,CD4 T cells
4141,SENP2,0.021081015467643738,False,0.6975848197132535,CD4 T cells
4142,MED31,0.02107645571231842,False,0.6975143773351188,CD4 T cells
4143,ARHGEF5,0.021076001226902008,False,0.6974439349569841,CD4 T cells
4144,C17orf58,0.02107466757297516,False,0.6973734925788494,CD4 T cells
4145,TOR2A,0.021069049835205078,False,0.6973030502007147,CD4 T cells
4146,PTP4A2,0.02106475830078125,False,0.69723260782258,CD4 T cells
4147,HNRNPH3,0.02106422185897827,False,0.6971621654444453,CD4 T cells
4148,RARS2,0.021063536405563354,False,0.6970917230663106,CD4 T cells
4149,DOLPP1,0.021060027182102203,False,0.6970212806881759,CD4 T cells
4150,MB21D1,0.021059535443782806,False,0.6969508383100412,CD4 T cells
4151,E2F1,0.021053537726402283,False,0.6968803959319065,CD4 T cells
4152,ASAH2,0.021044572815299034,False,0.6968099535537718,CD4 T cells
4153,ANXA4,0.021027132868766785,False,0.6967395111756371,CD4 T cells
4154,DGKA,0.021025896072387695,False,0.6966690687975025,CD4 T cells
4155,SND1,0.02102530002593994,False,0.6965986264193678,CD4 T cells
4156,WDR27,0.02100887894630432,False,0.6965281840412331,CD4 T cells
4157,KLLN,0.02100871503353119,False,0.6964577416630984,CD4 T cells
4158,CD36,0.021005883812904358,False,0.6963872992849637,CD4 T cells
4159,RAB3GAP2,0.02099815011024475,False,0.696316856906829,CD4 T cells
4160,VPS45,0.020977407693862915,False,0.6962464145286943,CD4 T cells
4161,OSM,0.020957667380571365,False,0.6961759721505596,CD4 T cells
4162,CDC25C,0.020957311615347862,False,0.6961055297724249,CD4 T cells
4163,SLC24A1,0.020954318344593048,False,0.6960350873942902,CD4 T cells
4164,CDCA8,0.020950302481651306,False,0.6959646450161555,CD4 T cells
4165,IMMP1L,0.02094610035419464,False,0.6958942026380208,CD4 T cells
4166,PYCR2,0.020943284034729004,False,0.6958237602598861,CD4 T cells
4167,LIG4,0.020938120782375336,False,0.6957533178817514,CD4 T cells
4168,NARF,0.020929068326950073,False,0.6956828755036167,CD4 T cells
4169,CAPN2,0.0209234356880188,False,0.695612433125482,CD4 T cells
4170,NPC1,0.020908504724502563,False,0.6955419907473473,CD4 T cells
4171,UNC13D,0.020872920751571655,False,0.6954715483692127,CD4 T cells
4172,OAS3,0.020866572856903076,False,0.695401105991078,CD4 T cells
4173,C22orf29,0.020851194858551025,False,0.6953306636129433,CD4 T cells
4174,ACBD3,0.020846672356128693,False,0.6952602212348086,CD4 T cells
4175,MAST2,0.020843757316470146,False,0.6951897788566739,CD4 T cells
4176,TTC26,0.020841261371970177,False,0.6951193364785392,CD4 T cells
4177,MRFAP1L1,0.020825505256652832,False,0.6950488941004045,CD4 T cells
4178,EIF2AK2,0.020823001861572266,False,0.6949784517222698,CD4 T cells
4179,LACTB,0.02081531286239624,False,0.6949080093441351,CD4 T cells
4180,NMNAT2,0.020809434354305267,False,0.6948375669660004,CD4 T cells
4181,TUBGCP3,0.02079761028289795,False,0.6947671245878657,CD4 T cells
4182,PMF1,0.020784109830856323,False,0.694696682209731,CD4 T cells
4183,FAM171A1,0.020780902355909348,False,0.6946262398315963,CD4 T cells
4184,TMEM9B,0.02077716588973999,False,0.6945557974534616,CD4 T cells
4185,NUMA1,0.02077394723892212,False,0.6944853550753269,CD4 T cells
4186,BIRC6,0.020765602588653564,False,0.6944149126971922,CD4 T cells
4187,LRRC37A2,0.020752042531967163,False,0.6943444703190575,CD4 T cells
4188,ZNF34,0.020751290023326874,False,0.6942740279409229,CD4 T cells
4189,RNU11,0.020747311413288116,False,0.6942035855627882,CD4 T cells
4190,AGTRAP,0.020729556679725647,False,0.6941331431846535,CD4 T cells
4191,POLI,0.02072910964488983,False,0.6940627008065188,CD4 T cells
4192,SLC2A1,0.020715922117233276,False,0.6939922584283841,CD4 T cells
4193,PARP6,0.02071574330329895,False,0.6939218160502494,CD4 T cells
4194,WDR62,0.02070707082748413,False,0.6938513736721147,CD4 T cells
4195,UBR7,0.02070637047290802,False,0.69378093129398,CD4 T cells
4196,PTPN18,0.020705044269561768,False,0.6937104889158453,CD4 T cells
4197,TMEM199,0.020693965256214142,False,0.6936400465377106,CD4 T cells
4198,SLC2A4RG,0.02069074660539627,False,0.6935696041595759,CD4 T cells
4199,UBAP1L,0.0206703282892704,False,0.6934991617814412,CD4 T cells
4200,C16orf52,0.0206562839448452,False,0.6934287194033065,CD4 T cells
4201,ARHGEF35,0.020654022693634033,False,0.6933582770251718,CD4 T cells
4202,ATP2B4,0.02064692974090576,False,0.6932878346470371,CD4 T cells
4203,KIAA0232,0.020642943680286407,False,0.6932173922689024,CD4 T cells
4204,UBE2W,0.020629823207855225,False,0.6931469498907677,CD4 T cells
4205,C17orf67,0.020625192672014236,False,0.693076507512633,CD4 T cells
4206,CUL2,0.02061675488948822,False,0.6930060651344984,CD4 T cells
4207,SH3GLB2,0.020597320050001144,False,0.6929356227563637,CD4 T cells
4208,PINX1,0.020592935383319855,False,0.692865180378229,CD4 T cells
4209,NASP,0.020587772130966187,False,0.6927947380000943,CD4 T cells
4210,NDFIP1,0.020577967166900635,False,0.6927242956219596,CD4 T cells
4211,PROX1,0.020570382475852966,False,0.6926538532438249,CD4 T cells
4212,GPS1,0.020562469959259033,False,0.6925834108656902,CD4 T cells
4213,MIS18BP1,0.020534634590148926,False,0.6925129684875555,CD4 T cells
4214,IFT43,0.020531758666038513,False,0.6924425261094208,CD4 T cells
4215,NRD1,0.020520389080047607,False,0.6923720837312861,CD4 T cells
4216,PELI3,0.020504731684923172,False,0.6923016413531514,CD4 T cells
4217,RPUSD1,0.020503468811511993,False,0.6922311989750167,CD4 T cells
4218,MED25,0.020474717020988464,False,0.692160756596882,CD4 T cells
4219,PTGFRN,0.02045994997024536,False,0.6920903142187473,CD4 T cells
4220,PHC1,0.020457133650779724,False,0.6920198718406126,CD4 T cells
4221,ZNF398,0.020435646176338196,False,0.691949429462478,CD4 T cells
4222,ZNF516,0.020417317748069763,False,0.6918789870843433,CD4 T cells
4223,ZNF148,0.020409494638442993,False,0.6918085447062086,CD4 T cells
4224,SKP2,0.020381271839141846,False,0.6917381023280739,CD4 T cells
4225,BOLA1,0.020341485738754272,False,0.6916676599499392,CD4 T cells
4226,MMP25,0.020337913185358047,False,0.6915972175718045,CD4 T cells
4227,FAM188A,0.02032974362373352,False,0.6915267751936698,CD4 T cells
4228,STARD9,0.02032678946852684,False,0.6914563328155351,CD4 T cells
4229,CDH19,0.02032238058745861,False,0.6913858904374004,CD4 T cells
4230,ASB7,0.020307809114456177,False,0.6913154480592657,CD4 T cells
4231,IL16,0.02030414342880249,False,0.691245005681131,CD4 T cells
4232,HYAL2,0.02028496004641056,False,0.6911745633029963,CD4 T cells
4233,RAB6B,0.020277854055166245,False,0.6911041209248616,CD4 T cells
4234,ZNF582,0.02025000937283039,False,0.6910336785467269,CD4 T cells
4235,ACSF2,0.0202135369181633,False,0.6909632361685922,CD4 T cells
4236,RAB33A,0.020197302103042603,False,0.6908927937904575,CD4 T cells
4237,TCIRG1,0.020182549953460693,False,0.6908223514123228,CD4 T cells
4238,DUSP3,0.020177721977233887,False,0.6907519090341881,CD4 T cells
4239,HDLBP,0.02017432451248169,False,0.6906814666560535,CD4 T cells
4240,BRD1,0.02014477550983429,False,0.6906110242779188,CD4 T cells
4241,PIGB,0.02014373242855072,False,0.6905405818997841,CD4 T cells
4242,CYB5B,0.020142406225204468,False,0.6904701395216494,CD4 T cells
4243,GLYCTK,0.020140625536441803,False,0.6903996971435147,CD4 T cells
4244,DLGAP5,0.020128944888710976,False,0.69032925476538,CD4 T cells
4245,FRYL,0.020123541355133057,False,0.6902588123872453,CD4 T cells
4246,THAP1,0.020114675164222717,False,0.6901883700091106,CD4 T cells
4247,CPOX,0.02010379545390606,False,0.6901179276309759,CD4 T cells
4248,CCNYL1,0.02008739858865738,False,0.6900474852528412,CD4 T cells
4249,CYTH3,0.020080052316188812,False,0.6899770428747065,CD4 T cells
4250,TP73,0.020070061087608337,False,0.6899066004965718,CD4 T cells
4251,IL18R1,0.020065799355506897,False,0.6898361581184371,CD4 T cells
4252,KALRN,0.020057227462530136,False,0.6897657157403024,CD4 T cells
4253,BAD,0.02005106210708618,False,0.6896952733621677,CD4 T cells
4254,STX17,0.020035356283187866,False,0.689624830984033,CD4 T cells
4255,DHX29,0.020021796226501465,False,0.6895543886058983,CD4 T cells
4256,KDM2B,0.020008236169815063,False,0.6894839462277637,CD4 T cells
4257,ARL17A,0.02000415325164795,False,0.689413503849629,CD4 T cells
4258,FCGR2C,0.01998833566904068,False,0.6893430614714943,CD4 T cells
4259,TMEM86B,0.019970357418060303,False,0.6892726190933596,CD4 T cells
4260,FAM118B,0.019969001412391663,False,0.6892021767152249,CD4 T cells
4261,MYO7A,0.019963450729846954,False,0.6891317343370902,CD4 T cells
4262,GMIP,0.01995408535003662,False,0.6890612919589555,CD4 T cells
4263,FBXL3,0.0199526846408844,False,0.6889908495808208,CD4 T cells
4264,DCP2,0.01995086669921875,False,0.6889204072026861,CD4 T cells
4265,SPG21,0.019950687885284424,False,0.6888499648245514,CD4 T cells
4266,FAM27C,0.019945252686738968,False,0.6887795224464167,CD4 T cells
4267,PLA2G4C,0.019930928945541382,False,0.688709080068282,CD4 T cells
4268,NOL10,0.019919991493225098,False,0.6886386376901473,CD4 T cells
4269,TRMT1,0.01991291344165802,False,0.6885681953120126,CD4 T cells
4270,HRAS,0.019907642155885696,False,0.6884977529338779,CD4 T cells
4271,RDM1,0.019902730360627174,False,0.6884273105557432,CD4 T cells
4272,MRPS15,0.01988556981086731,False,0.6883568681776085,CD4 T cells
4273,DNAJC15,0.01986163854598999,False,0.6882864257994739,CD4 T cells
4274,OGN,0.019838424399495125,False,0.6882159834213392,CD4 T cells
4275,RNF122,0.019833028316497803,False,0.6881455410432045,CD4 T cells
4276,PIK3C2B,0.019822239875793457,False,0.6880750986650698,CD4 T cells
4277,ZNF426,0.01981756091117859,False,0.6880046562869351,CD4 T cells
4278,SPRED2,0.019807785749435425,False,0.6879342139088004,CD4 T cells
4279,TMC6,0.019805490970611572,False,0.6878637715306657,CD4 T cells
4280,DIP2A,0.01979726552963257,False,0.687793329152531,CD4 T cells
4281,GRM3,0.01979636400938034,False,0.6877228867743963,CD4 T cells
4282,RPS6KA5,0.019792765378952026,False,0.6876524443962616,CD4 T cells
4283,WHSC1L1,0.01979154348373413,False,0.6875820020181269,CD4 T cells
4284,TAF6L,0.019782114773988724,False,0.6875115596399922,CD4 T cells
4285,MIER2,0.019781839102506638,False,0.6874411172618575,CD4 T cells
4286,UBAP1,0.01977643370628357,False,0.6873706748837228,CD4 T cells
4287,DCAF17,0.019771508872509003,False,0.6873002325055881,CD4 T cells
4288,PFN1,0.019767045974731445,True,0.6879720402463838,CD4 T cells
4289,ARHGAP31,0.019763536751270294,False,0.6879015978682491,CD4 T cells
4290,DHX8,0.01976105570793152,False,0.6878311554901144,CD4 T cells
4291,ZNF235,0.019746124744415283,False,0.6877607131119797,CD4 T cells
4292,PARL,0.019731000065803528,False,0.687690270733845,CD4 T cells
4293,XXYLT1,0.0197281613945961,False,0.6876198283557103,CD4 T cells
4294,FCER1G,0.019708022475242615,False,0.6875493859775756,CD4 T cells
4295,SLC29A2,0.019701886922121048,False,0.687478943599441,CD4 T cells
4296,ZNF512B,0.019696354866027832,False,0.6874085012213063,CD4 T cells
4297,ADTRP,0.01968882977962494,False,0.6873380588431716,CD4 T cells
4298,MYO16,0.01968063786625862,False,0.6872676164650369,CD4 T cells
4299,CHSY1,0.01967555284500122,False,0.6871971740869022,CD4 T cells
4300,KLHDC1,0.019651491194963455,False,0.6871267317087675,CD4 T cells
4301,WWTR1,0.019642114639282227,False,0.6870562893306328,CD4 T cells
4302,RBBP4,0.019632041454315186,False,0.6869858469524981,CD4 T cells
4303,SLC25A19,0.01962868496775627,False,0.6869154045743634,CD4 T cells
4304,TRIM69,0.01962127536535263,False,0.6868449621962287,CD4 T cells
4305,TMEM115,0.019609659910202026,False,0.686774519818094,CD4 T cells
4306,RNF220,0.01959168165922165,False,0.6867040774399593,CD4 T cells
4307,MZF1,0.019575700163841248,False,0.6866336350618246,CD4 T cells
4308,TMEM169,0.019562318921089172,False,0.6865631926836899,CD4 T cells
4309,FUT9,0.019558876752853394,False,0.6864927503055552,CD4 T cells
4310,PPARG,0.019553065299987793,False,0.6864223079274205,CD4 T cells
4311,SH3D19,0.01952706277370453,False,0.6863518655492858,CD4 T cells
4312,ZNF383,0.019526056945323944,False,0.6862814231711512,CD4 T cells
4313,AP4M1,0.01951693370938301,False,0.6862109807930165,CD4 T cells
4314,RP2,0.01951199769973755,False,0.6861405384148818,CD4 T cells
4315,ARV1,0.019503764808177948,False,0.6860700960367471,CD4 T cells
4316,SRP72,0.01950138807296753,False,0.6859996536586124,CD4 T cells
4317,WASH1,0.019498571753501892,False,0.6859292112804777,CD4 T cells
4318,PLTP,0.01949639990925789,False,0.685858768902343,CD4 T cells
4319,FAM173A,0.019482888281345367,False,0.6857883265242083,CD4 T cells
4320,SEC23IP,0.019481629133224487,False,0.6857178841460736,CD4 T cells
4321,PKP4,0.019466586410999298,False,0.6856474417679389,CD4 T cells
4322,ABHD5,0.019457004964351654,False,0.6855769993898042,CD4 T cells
4323,PFKL,0.01944214105606079,False,0.6855065570116695,CD4 T cells
4324,OBFC1,0.019441604614257812,False,0.6854361146335348,CD4 T cells
4325,KAT8,0.01942724734544754,False,0.6853656722554001,CD4 T cells
4326,TMTC4,0.019419951364398003,False,0.6852952298772654,CD4 T cells
4327,USP24,0.01941092312335968,False,0.6852247874991307,CD4 T cells
4328,GCLC,0.019390849396586418,False,0.685154345120996,CD4 T cells
4329,GOLT1B,0.01938702166080475,False,0.6850839027428614,CD4 T cells
4330,TMEM251,0.019382745027542114,False,0.6850134603647267,CD4 T cells
4331,ALYREF,0.019338618963956833,False,0.684943017986592,CD4 T cells
4332,CCDC18,0.01933542639017105,False,0.6848725756084573,CD4 T cells
4333,CBWD1,0.01932626962661743,False,0.6848021332303226,CD4 T cells
4334,ZNF181,0.019325293600559235,False,0.6847316908521879,CD4 T cells
4335,SLC7A7,0.019324803724884987,False,0.6846612484740532,CD4 T cells
4336,NFATC2,0.019318312406539917,False,0.6845908060959185,CD4 T cells
4337,PANX1,0.01931329071521759,False,0.6845203637177838,CD4 T cells
4338,ELP4,0.019308537244796753,False,0.6844499213396491,CD4 T cells
4339,DTX2,0.019292980432510376,False,0.6843794789615144,CD4 T cells
4340,RIOK1,0.019270718097686768,False,0.6843090365833797,CD4 T cells
4341,L1CAM,0.019267750903964043,False,0.684238594205245,CD4 T cells
4342,MDM2,0.01926720142364502,False,0.6841681518271103,CD4 T cells
4343,HSF1,0.01926600933074951,False,0.6840977094489756,CD4 T cells
4344,MICB,0.01926112174987793,False,0.6840272670708409,CD4 T cells
4345,MUM1,0.01925475150346756,False,0.6839568246927062,CD4 T cells
4346,DCTPP1,0.019247233867645264,False,0.6838863823145716,CD4 T cells
4347,ANAPC1,0.01923792064189911,False,0.6838159399364369,CD4 T cells
4348,NIN,0.01923239231109619,False,0.6837454975583022,CD4 T cells
4349,ALDH1A1,0.019224753603339195,False,0.6836750551801675,CD4 T cells
4350,AVL9,0.01921406388282776,False,0.6836046128020328,CD4 T cells
4351,PFKFB3,0.019199401140213013,False,0.6835341704238981,CD4 T cells
4352,CAMK2N1,0.019198376685380936,False,0.6834637280457634,CD4 T cells
4353,STK32A,0.019191695377230644,False,0.6833932856676287,CD4 T cells
4354,PAX3,0.01917072758078575,False,0.683322843289494,CD4 T cells
4355,SAPCD1,0.01916753128170967,False,0.6832524009113593,CD4 T cells
4356,VANGL1,0.019158389419317245,False,0.6831819585332246,CD4 T cells
4357,GOLM1,0.019155502319335938,False,0.6831115161550899,CD4 T cells
4358,PKP2,0.019150221720337868,False,0.6830410737769552,CD4 T cells
4359,DNAJC4,0.019138365983963013,False,0.6829706313988205,CD4 T cells
4360,SNX8,0.019134189933538437,False,0.6829001890206858,CD4 T cells
4361,SLC25A16,0.019129857420921326,False,0.6828297466425511,CD4 T cells
4362,TNIP1,0.019129425287246704,True,0.6834798840480781,CD4 T cells
4363,CCDC15,0.01912682130932808,False,0.6834094416699434,CD4 T cells
4364,FICD,0.019121184945106506,False,0.6833389992918087,CD4 T cells
4365,AKAP1,0.019105345010757446,False,0.683268556913674,CD4 T cells
4366,DNMT1,0.019079148769378662,False,0.6831981145355394,CD4 T cells
4367,CCDC138,0.019074641168117523,False,0.6831276721574047,CD4 T cells
4368,CHPT1,0.01906552165746689,False,0.68305722977927,CD4 T cells
4369,EFNA3,0.01903599500656128,False,0.6829867874011353,CD4 T cells
4370,EIF3J,0.01902855932712555,False,0.6829163450230006,CD4 T cells
4371,DTX3,0.019026342779397964,False,0.6828459026448659,CD4 T cells
4372,WDR33,0.01901465654373169,False,0.6827754602667312,CD4 T cells
4373,CENPK,0.019012421369552612,False,0.6827050178885965,CD4 T cells
4374,USP13,0.019000500440597534,False,0.6826345755104618,CD4 T cells
4375,FGL2,0.018971234560012817,False,0.6825641331323271,CD4 T cells
4376,NEDD4,0.01896624267101288,False,0.6824936907541924,CD4 T cells
4377,DUSP12,0.018964752554893494,False,0.6824232483760577,CD4 T cells
4378,TFCP2,0.018964260816574097,False,0.682352805997923,CD4 T cells
4379,SLC35E4,0.01895606517791748,False,0.6822823636197883,CD4 T cells
4380,EXO5,0.018953293561935425,False,0.6822119212416536,CD4 T cells
4381,S100A13,0.018950652331113815,False,0.682141478863519,CD4 T cells
4382,NIPAL3,0.018946826457977295,False,0.6820710364853843,CD4 T cells
4383,UBE2E3,0.018915385007858276,False,0.6820005941072496,CD4 T cells
4384,NAA50,0.0189054012298584,False,0.6819301517291149,CD4 T cells
4385,SSB,0.018901705741882324,False,0.6818597093509802,CD4 T cells
4386,LRRC29,0.018891040235757828,False,0.6817892669728455,CD4 T cells
4387,PIP5K1C,0.01888713240623474,False,0.6817188245947108,CD4 T cells
4388,INPP5K,0.018883973360061646,False,0.6816483822165761,CD4 T cells
4389,CIC,0.018881753087043762,False,0.6815779398384414,CD4 T cells
4390,SPTSSA,0.018877118825912476,False,0.6815074974603067,CD4 T cells
4391,INTS1,0.01885494589805603,False,0.681437055082172,CD4 T cells
4392,INPP5E,0.018849674612283707,False,0.6813666127040373,CD4 T cells
4393,FAM65A,0.01884797215461731,False,0.6812961703259026,CD4 T cells
4394,TMEM98,0.018841775134205818,False,0.6812257279477679,CD4 T cells
4395,PMF1-BGLAP,0.01880018040537834,False,0.6811552855696332,CD4 T cells
4396,FDXACB1,0.018797561526298523,False,0.6810848431914985,CD4 T cells
4397,POFUT2,0.01879645138978958,False,0.6810144008133638,CD4 T cells
4398,HRSP12,0.018789220601320267,False,0.6809439584352291,CD4 T cells
4399,PPP1R1C,0.01878298446536064,False,0.6808735160570945,CD4 T cells
4400,CHST11,0.018782109022140503,False,0.6808030736789598,CD4 T cells
4401,MRPL19,0.018781110644340515,False,0.6807326313008251,CD4 T cells
4402,OSBPL5,0.01877780258655548,False,0.6806621889226904,CD4 T cells
4403,PUS7,0.018773788586258888,False,0.6805917465445557,CD4 T cells
4404,MLYCD,0.01877349242568016,False,0.680521304166421,CD4 T cells
4405,SIDT2,0.018757864832878113,False,0.6804508617882863,CD4 T cells
4406,GCFC2,0.018754631280899048,False,0.6803804194101516,CD4 T cells
4407,PIGV,0.018750201910734177,False,0.6803099770320169,CD4 T cells
4408,NRBF2,0.018743619322776794,False,0.6802395346538822,CD4 T cells
4409,MRPL43,0.018740028142929077,False,0.6801690922757475,CD4 T cells
4410,TCN2,0.018737662583589554,False,0.6800986498976128,CD4 T cells
4411,ZFYVE9,0.018737483769655228,False,0.6800282075194781,CD4 T cells
4412,ATXN1L,0.0187360942363739,False,0.6799577651413434,CD4 T cells
4413,MACROD1,0.018727103248238564,False,0.6798873227632087,CD4 T cells
4414,HMG20B,0.018715068697929382,False,0.679816880385074,CD4 T cells
4415,TMCC2,0.018712742254137993,False,0.6797464380069393,CD4 T cells
4416,PRMT3,0.018709808588027954,False,0.6796759956288047,CD4 T cells
4417,DNAJC3,0.0187017023563385,False,0.67960555325067,CD4 T cells
4418,DTNB,0.018689841032028198,False,0.6795351108725353,CD4 T cells
4419,CBX7,0.018688350915908813,False,0.6794646684944006,CD4 T cells
4420,SLC16A1,0.0186709463596344,False,0.6793942261162659,CD4 T cells
4421,UTP15,0.01866181194782257,False,0.6793237837381312,CD4 T cells
4422,TAF12,0.018655434250831604,False,0.6792533413599965,CD4 T cells
4423,C16orf91,0.018644794821739197,False,0.6791828989818618,CD4 T cells
4424,PHF23,0.018640652298927307,False,0.6791124566037271,CD4 T cells
4425,CEP112,0.018636554479599,False,0.6790420142255924,CD4 T cells
4426,PHACTR1,0.018634170293807983,False,0.6789715718474577,CD4 T cells
4427,STXBP1,0.01861041784286499,False,0.678901129469323,CD4 T cells
4428,TIAM2,0.01860739290714264,False,0.6788306870911883,CD4 T cells
4429,GLB1L3,0.0186040997505188,False,0.6787602447130536,CD4 T cells
4430,SPC24,0.01860172301530838,False,0.6786898023349189,CD4 T cells
4431,SDPR,0.018574144691228867,False,0.6786193599567842,CD4 T cells
4432,CRAMP1L,0.01855774223804474,False,0.6785489175786495,CD4 T cells
4433,ZNF518B,0.01853857934474945,False,0.6784784752005149,CD4 T cells
4434,LINC00282,0.018523916602134705,False,0.6784080328223802,CD4 T cells
4435,WBP1L,0.018497303128242493,False,0.6783375904442455,CD4 T cells
4436,GINS3,0.01848127879202366,False,0.6782671480661108,CD4 T cells
4437,TRAPPC10,0.01846170425415039,False,0.6781967056879761,CD4 T cells
4438,DPY19L1,0.018455179408192635,False,0.6781262633098414,CD4 T cells
4439,GLMN,0.018450699746608734,False,0.6780558209317067,CD4 T cells
4440,GDF15,0.018449468538165092,False,0.677985378553572,CD4 T cells
4441,ZNF880,0.018448852002620697,False,0.6779149361754373,CD4 T cells
4442,GDPGP1,0.018444165587425232,False,0.6778444937973026,CD4 T cells
4443,NCLN,0.018432796001434326,False,0.6777740514191679,CD4 T cells
4444,PHYH,0.018430128693580627,False,0.6777036090410332,CD4 T cells
4445,AMFR,0.018427759408950806,False,0.6776331666628985,CD4 T cells
4446,ZNF93,0.018423721194267273,False,0.6775627242847638,CD4 T cells
4447,FAM126A,0.018411807715892792,False,0.6774922819066291,CD4 T cells
4448,ZBTB39,0.018410466611385345,False,0.6774218395284944,CD4 T cells
4449,ABCD2,0.01840842515230179,False,0.6773513971503597,CD4 T cells
4450,SRGAP2,0.01840723305940628,False,0.677280954772225,CD4 T cells
4451,CASP8AP2,0.018404215574264526,False,0.6772105123940904,CD4 T cells
4452,CENPQ,0.018403464928269386,False,0.6771400700159557,CD4 T cells
4453,CLN6,0.01839263364672661,False,0.677069627637821,CD4 T cells
4454,SYCE1L,0.018391326069831848,False,0.6769991852596863,CD4 T cells
4455,MYO5A,0.018381059169769287,False,0.6769287428815516,CD4 T cells
4456,GYS1,0.018380463123321533,False,0.6768583005034169,CD4 T cells
4457,ZNF778,0.018369197845458984,False,0.6767878581252822,CD4 T cells
4458,PLXNA1,0.01836908981204033,False,0.6767174157471475,CD4 T cells
4459,DPM3,0.018361151218414307,False,0.6766469733690128,CD4 T cells
4460,EIF4G1,0.018343865871429443,False,0.6765765309908781,CD4 T cells
4461,DARS,0.018323540687561035,False,0.6765060886127434,CD4 T cells
4462,STRAP,0.01831221580505371,False,0.6764356462346087,CD4 T cells
4463,TFE3,0.018310151994228363,False,0.676365203856474,CD4 T cells
4464,ANLN,0.018306657671928406,False,0.6762947614783393,CD4 T cells
4465,CLYBL,0.018303282558918,False,0.6762243191002046,CD4 T cells
4466,SLC4A2,0.01828911527991295,False,0.67615387672207,CD4 T cells
4467,DEF6,0.01828467845916748,False,0.6760834343439353,CD4 T cells
4468,KIF2C,0.01828416809439659,False,0.6760129919658006,CD4 T cells
4469,FANCA,0.01828368753194809,False,0.6759425495876659,CD4 T cells
4470,LRCH1,0.01825454831123352,False,0.6758721072095312,CD4 T cells
4471,ZDHHC6,0.018242061138153076,False,0.6758016648313965,CD4 T cells
4472,RGS17,0.018230721354484558,False,0.6757312224532618,CD4 T cells
4473,ATMIN,0.018228992819786072,False,0.6756607800751271,CD4 T cells
4474,GTSE1,0.018225714564323425,False,0.6755903376969924,CD4 T cells
4475,RPAIN,0.01817914843559265,False,0.6755198953188577,CD4 T cells
4476,KIAA1598,0.018173249438405037,False,0.675449452940723,CD4 T cells
4477,MKS1,0.018165115267038345,False,0.6753790105625883,CD4 T cells
4478,ZNF613,0.01815047487616539,False,0.6753085681844536,CD4 T cells
4479,ZNF700,0.01814340054988861,False,0.6752381258063189,CD4 T cells
4480,WIPF3,0.01814277470111847,False,0.6751676834281842,CD4 T cells
4481,CYHR1,0.01812794804573059,False,0.6750972410500495,CD4 T cells
4482,PRR7,0.01811501383781433,False,0.6750267986719148,CD4 T cells
4483,KCNIP4-IT1,0.01810973323881626,False,0.6749563562937801,CD4 T cells
4484,CDC20,0.018107259646058083,False,0.6748859139156455,CD4 T cells
4485,RGP1,0.01807994768023491,False,0.6748154715375108,CD4 T cells
