umap_1,umap_2,subcluster
0.101908155,-1.2995423,2
5.2845583,3.6716926,0
0.40792373,0.42512035,0
2.0325181,0.23600242,0
-2.2607887,-0.30728906,2
-3.7340465,-4.558784,1
-4.1547375,-5.4897013,1
-10.809969,-5.84491,3
-1.5202585,-0.31356514,2
-4.2970076,-3.5718548,1
-5.159954,-5.207229,1
0.3484272,0.85130847,0
-8.785224,-5.473085,3
1.7737943,2.4187567,0
-3.6765943,-2.3079104,2
-3.9822166,-0.7235912,2
-1.8709852,-2.644145,2
-4.046909,-3.3190217,1
0.85424006,0.16025382,0
-4.755119,-3.3388987,1
-3.4338796,-1.7824804,2
-1.8603581,-1.6096283,2
1.9293573,2.1452234,0
-1.1148676,-2.223504,2
-7.2023644,-5.2010856,3
-6.1555653,-2.3795269,1
-8.368824,-4.073668,3
1.8662564,-0.65729356,0
