profile_mask_sample,raw_sample,masked_target_type,spot_id,masked_support,masked_support_norm,baseline_target_like_score,route2_target_like_score,rank,baseline_low_score_hit_weight,baseline_running_es,route2_low_score_hit_weight,route2_running_es
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_1_116756,0.0,0.0,0.5572916666666666,0.5572916666666666,1,0.0,-0.00043385830187860644,0.0,-0.00043385830187860644
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_8_116757,0.0,0.0,0.07061855670103093,0.07061855670103093,2,0.1805031446540881,-8.458872552350171e-05,0.2156126482213439,6.773677045140302e-05
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_11_116672,0.0,0.0,0.07923930269413629,0.07923930269413629,3,0.0,-0.0005184470274021081,0.0,-0.0003661215314272034
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_17_116746,0.0,0.0,0.06357649442755825,0.06357649442755825,4,1.0,0.0033862776895053496,1.0,0.003538603185480254
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_18_116683,0.0,0.0,0.11536281179138322,0.11536281179138322,5,0.0,0.002952419387626743,0.0,0.0031047448836016476
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_19_116692,0.0,0.0,0.5572916666666666,0.5572916666666666,6,0.0,0.0025185610857481368,0.0,0.002670886581723041
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_21_116687,0.0,0.0,0.07923930269413629,0.11536281179138322,7,0.0,0.0020847027838695304,0.0,0.002237028279844435
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_23_116694,0.0,0.0,0.07061855670103093,0.07061855670103093,8,0.1805031446540881,0.0024339723602246352,0.2156126482213439,0.002738623352174444
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_25_116685,0.0,0.0,0.11536281179138322,0.11536281179138322,9,0.0,0.002000114058346029,0.0,0.0023047650502958377
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_27_116636,0.0,0.0,0.07923930269413629,0.07923930269413629,10,0.0,0.0015662557564674225,0.0,0.0018709067484172313
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_28_116662,0.0,0.0,0.07061855670103093,0.07061855670103093,11,0.1805031446540881,0.0019155253328225273,0.2156126482213439,0.002372501820747241
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_31_116792,0.0,0.0,0.07061855670103093,0.07061855670103093,12,0.1805031446540881,0.002264794909177632,0.2156126482213439,0.0028740968930772506
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_32_116752,0.0,0.0,0.06357649442755825,0.06357649442755825,13,1.0,0.00616951962608509,1.0,0.006778821609984708
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_35_116641,0.0,0.0,0.07923930269413629,0.07923930269413629,14,0.0,0.005735661324206483,0.0,0.006344963308106101
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_36_116660,0.0,0.0,0.07061855670103093,0.07061855670103093,15,0.1805031446540881,0.006084930900561588,0.2156126482213439,0.0068465583804361105
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_42_116787,0.0,0.0,0.11536281179138322,0.07923930269413629,16,0.0,0.005651072598682981,0.0,0.006412700078557504
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_44_116790,0.0,0.0,0.07923930269413629,0.09258632362897765,17,0.0,0.005217214296804374,0.0,0.005978841776678897
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_48_116713,0.0,0.0,0.11536281179138322,0.11536281179138322,18,0.0,0.004783355994925767,0.0,0.00554498347480029
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_52_116669,0.0,0.0,0.07923930269413629,0.07923930269413629,19,0.0,0.00434949769304716,0.0,0.005111125172921683
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_54_116617,0.0,0.0,0.09258632362897765,0.09258632362897765,20,0.0,0.0039156393911685535,0.0,0.0046772668710430764
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_55_124875,0.0,0.0,0.07061855670103093,0.07061855670103093,21,0.1805031446540881,0.004264908967523658,0.2156126482213439,0.005178861943373086
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_57_116708,0.0,0.0,0.06357649442755825,0.06357649442755825,22,1.0,0.008169633684431115,1.0,0.009083586660280543
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_59_116606,0.0,0.0,0.11536281179138322,0.11536281179138322,23,0.0,0.007735775382552508,0.0,0.008649728358401937
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_62_116684,0.0,0.0,0.11536281179138322,0.11536281179138322,24,0.0,0.007301917080673901,0.0,0.008215870056523331
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_63_116720,0.0,0.0,0.07923930269413629,0.07923930269413629,25,0.0,0.0068680587787952945,0.0,0.0077820117546447245
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_64_116718,0.0,0.0,0.11536281179138322,0.11536281179138322,26,0.0,0.006434200476916688,0.0,0.007348153452766118
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_65_116665,0.0,0.0,0.07923930269413629,0.07923930269413629,27,0.0,0.006000342175038081,0.0,0.006914295150887511
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_72_116764,0.0,0.0,0.11536281179138322,0.06357649442755825,28,0.0,0.005566483873159474,1.0,0.010819019867794969
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_75_124702,0.0,0.0,0.07923930269413629,0.07923930269413629,29,0.0,0.005132625571280867,0.0,0.010385161565916363
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_77_116751,0.0,0.0,0.06357649442755825,0.06357649442755825,30,1.0,0.009037350288188325,1.0,0.01428988628282382
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_78_116604,0.0,0.0,0.07061855670103093,0.07061855670103093,31,0.1805031446540881,0.00938661986454343,0.2156126482213439,0.014791481355153829
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_83_116704,0.0,0.0,0.09258632362897765,0.06357649442755825,32,0.0,0.008952761562664825,1.0,0.018696206072061287
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_85_116630,0.0,0.0,0.07061855670103093,0.07061855670103093,33,0.1805031446540881,0.00930203113901993,0.2156126482213439,0.019197801144391298
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_88_116710,0.0,0.0,0.07923930269413629,0.07923930269413629,34,0.0,0.008868172837141324,0.0,0.01876394284251269
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_91_116739,0.0,0.0,0.6375313283208021,0.07061855670103093,35,0.0,0.008434314535262718,0.2156126482213439,0.0192655379148427
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_98_124834,0.0,0.0,0.07061855670103093,0.07061855670103093,36,0.1805031446540881,0.008783584111617823,0.2156126482213439,0.01976713298717271
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_99_116673,0.0,0.0,0.07923930269413629,0.07923930269413629,37,0.0,0.008349725809739217,0.0,0.019333274685294104
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_100_116737,0.0,0.0,0.07923930269413629,0.07923930269413629,38,0.0,0.007915867507860611,0.0,0.018899416383415496
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_101_116803,0.0,0.0,0.07061855670103093,0.07061855670103093,39,0.1805031446540881,0.008265137084215717,0.2156126482213439,0.019401011455745507
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_103_124930,0.0,0.0,0.07061855670103093,0.07061855670103093,40,0.1805031446540881,0.008614406660570822,0.2156126482213439,0.019902606528075517
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_115_116582,0.0,0.0,0.11536281179138322,0.11536281179138322,41,0.0,0.008180548358692216,0.0,0.01946874822619691
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_116_116583,0.0,0.0,0.11536281179138322,0.11536281179138322,42,0.0,0.007746690056813609,0.0,0.019034889924318302
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_117_116807,0.0,0.0,0.07923930269413629,0.07923930269413629,43,0.0,0.007312831754935002,0.0,0.018601031622439694
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_120_116815,0.0,0.0,0.07923930269413629,0.07923930269413629,44,0.0,0.006878973453056395,0.0,0.018167173320561086
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_121_116576,0.0,0.0,0.07923930269413629,0.07923930269413629,45,0.0,0.0064451151511777886,0.0,0.01773331501868248
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_123_124896,0.0,0.0,0.07923930269413629,0.07923930269413629,46,0.0,0.006011256849299182,0.0,0.01729945671680387
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_126_116755,0.0,0.0,0.07923930269413629,0.07923930269413629,47,0.0,0.005577398547420575,0.0,0.016865598414925263
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_127_116700,0.0,0.0,0.11536281179138322,0.07061855670103093,48,0.0,0.005143540245541968,0.2156126482213439,0.017367193487255274
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_130_116588,0.0,0.0,0.11536281179138322,0.11536281179138322,49,0.0,0.004709681943663361,0.0,0.016933335185376666
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_134_117107,0.0,0.0,0.06357649442755825,0.07061855670103093,50,1.0,0.008614406660570818,0.2156126482213439,0.017434930257706677
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_138_116810,0.0,0.0,0.07923930269413629,0.07923930269413629,51,0.0,0.008180548358692212,0.0,0.01700107195582807
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_139_116820,0.0,0.0,0.11536281179138322,0.11536281179138322,52,0.0,0.0077466900568136056,0.0,0.01656721365394946
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_141_124885,0.0,0.0,0.07923930269413629,0.07923930269413629,53,0.0,0.007312831754934999,0.0,0.016133355352070854
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_146_124831,0.0,0.0,0.09258632362897765,0.09258632362897765,54,0.0,0.006878973453056392,0.0,0.015699497050192246
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_149_116594,0.0,0.0,0.11536281179138322,0.11536281179138322,55,0.0,0.006445115151177785,0.0,0.01526563874831364
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_151_124974,0.0,0.0,0.09258632362897765,0.09258632362897765,56,0.0,0.006011256849299178,0.0,0.014831780446435034
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_155_124914,0.0,0.0,0.09258632362897765,0.09258632362897765,57,0.0,0.0055773985474205715,0.0,0.014397922144556428
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_157_124855,0.0,0.0,0.07061855670103093,0.06357649442755825,58,0.1805031446540881,0.005926668123775676,1.0,0.018302646861463885
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_158_124927,0.0,0.0,0.07923930269413629,0.07923930269413629,59,0.0,0.005492809821897069,0.0,0.017868788559585277
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_159_117065,0.0,0.0,0.11536281179138322,0.11536281179138322,60,0.0,0.005058951520018462,0.0,0.01743493025770667
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_160_116566,0.0,0.0,0.07923930269413629,0.07923930269413629,61,0.0,0.004625093218139855,0.0,0.017001071955828062
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_164_116829,0.0,0.0,0.07923930269413629,0.07923930269413629,62,0.0,0.004191234916261249,0.0,0.016567213653949454
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_165_116733,0.0,0.0,0.07061855670103093,0.07061855670103093,63,0.1805031446540881,0.004540504492616353,0.2156126482213439,0.017068808726279465
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_168_116664,0.0,0.0,0.09258632362897765,0.09258632362897765,64,0.0,0.004106646190737746,0.0,0.016634950424400857
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_169_116675,0.0,0.0,0.11536281179138322,0.11536281179138322,65,0.0,0.0036727878888591398,0.0,0.01620109212252225
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_173_116823,0.0,0.0,0.11536281179138322,0.11536281179138322,66,0.0,0.0032389295869805334,0.0,0.015767233820643642
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_174_116822,0.0,0.0,0.07923930269413629,0.07923930269413629,67,0.0,0.002805071285101927,0.0,0.015333375518765036
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_177_116619,0.0,0.0,0.07923930269413629,0.11536281179138322,68,0.0,0.0023712129832233206,0.0,0.01489951721688643
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_178_116578,0.0,0.0,0.06357649442755825,0.5572916666666666,69,1.0,0.0062759377001307785,0.0,0.014465658915007824
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_180_116585,0.0,0.0,0.07061855670103093,0.07061855670103093,70,0.1805031446540881,0.006625207276485883,0.2156126482213439,0.014967253987337833
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_186_116676,0.0,0.0,0.11536281179138322,0.07923930269413629,71,0.0,0.006191348974607276,0.0,0.014533395685459227
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_191_124300,0.0,0.0,0.03896103896103896,0.07061855670103093,72,1.0,0.010096073691514733,0.2156126482213439,0.015034990757789236
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_196_116808,0.0,0.0,0.07061855670103093,0.11536281179138322,73,0.1805031446540881,0.010445343267869838,0.0,0.01460113245591063
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_199_116561,0.0,0.0,0.11536281179138322,0.09258632362897765,74,0.0,0.010011484965991232,0.0,0.014167274154032024
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_200_124810,0.0,0.0,0.07923930269413629,0.07923930269413629,75,0.0,0.009577626664112627,0.0,0.013733415852153418
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_201_116827,0.0,0.0,0.07923930269413629,0.07923930269413629,76,0.0,0.00914376836223402,0.0,0.013299557550274812
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_208_116709,0.0,0.0,0.07061855670103093,0.07061855670103093,77,0.1805031446540881,0.009493037938589126,0.2156126482213439,0.01380115262260482
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_209_116729,0.0,0.0,0.07061855670103093,0.11536281179138322,78,0.1805031446540881,0.009842307514944231,0.0,0.013367294320726215
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_212_116557,0.0,0.0,0.07923930269413629,0.07923930269413629,79,0.0,0.009408449213065625,0.0,0.012933436018847609
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_214_124301,0.0,0.0,0.11536281179138322,0.11536281179138322,80,0.0,0.00897459091118702,0.0,0.012499577716969003
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_217_116836,0.0,0.0,0.07923930269413629,0.07923930269413629,81,0.0,0.008540732609308413,0.0,0.012065719415090397
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_219_116834,0.0,0.0,0.09258632362897765,0.09258632362897765,82,0.0,0.008106874307429807,0.0,0.011631861113211791
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_220_116800,0.0,0.0,0.11536281179138322,0.11536281179138322,83,0.0,0.0076730160055512005,0.0,0.011198002811333185
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_223_116732,0.0,0.0,0.06357649442755825,0.06357649442755825,84,1.0,0.011577740722458658,1.0,0.015102727528240642
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_224_116645,0.0,0.0,0.07061855670103093,0.07061855670103093,85,0.1805031446540881,0.011927010298813764,0.2156126482213439,0.01560432260057065
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_228_116559,0.0,0.0,0.11536281179138322,0.11536281179138322,86,0.0,0.011493151996935158,0.0,0.015170464298692045
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_232_116727,0.0,0.0,0.6375313283208021,0.07923930269413629,87,0.0,0.011059293695056552,0.0,0.014736605996813439
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_233_124964,0.0,0.0,0.07923930269413629,0.07923930269413629,88,0.0,0.010625435393177946,0.0,0.014302747694934833
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_237_116555,0.0,0.0,0.07923930269413629,0.11536281179138322,89,0.0,0.01019157709129934,0.0,0.013868889393056227
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_239_116554,0.0,0.0,0.07923930269413629,0.07923930269413629,90,0.0,0.009757718789420734,0.0,0.013435031091177621
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_240_116818,0.0,0.0,0.09258632362897765,0.06357649442755825,91,0.0,0.009323860487542128,1.0,0.01733975580808508
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_246_124957,0.0,0.0,0.09258632362897765,0.07923930269413629,92,0.0,0.008890002185663522,0.0,0.016905897506206472
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_247_116837,0.0,0.0,0.07923930269413629,0.07923930269413629,93,0.0,0.008456143883784916,0.0,0.016472039204327864
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_249_116712,0.0,0.0,0.09258632362897765,0.09258632362897765,94,0.0,0.00802228558190631,0.0,0.016038180902449257
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_250_116621,0.0,0.0,0.11536281179138322,0.11536281179138322,95,0.0,0.007588427280027703,0.0,0.01560432260057065
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_251_124696,0.0,0.0,0.07923930269413629,0.07923930269413629,96,0.0,0.0071545689781490965,0.0,0.015170464298692045
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_259_124953,0.0,0.0,0.07061855670103093,0.5572916666666666,97,0.1805031446540881,0.007503838554504201,0.0,0.014736605996813439
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_260_124323,0.0,0.0,0.07923930269413629,0.07923930269413629,98,0.0,0.007069980252625594,0.0,0.014302747694934833
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_262_124909,0.0,0.0,0.07923930269413629,0.07923930269413629,99,0.0,0.006636121950746987,0.0,0.013868889393056227
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_264_116600,0.0,0.0,0.6375313283208021,0.11536281179138322,100,0.0,0.00620226364886838,0.0,0.013435031091177621
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_266_116825,0.0,0.0,0.07061855670103093,0.07923930269413629,101,0.1805031446540881,0.006551533225223485,0.0,0.013001172789299015
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_270_116541,0.0,0.0,0.09258632362897765,0.11536281179138322,102,0.0,0.006117674923344878,0.0,0.01256731448742041
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_275_116643,0.0,0.0,0.11536281179138322,0.07061855670103093,103,0.0,0.005683816621466271,0.2156126482213439,0.013068909559750418
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_278_124824,0.0,0.0,0.07923930269413629,0.07923930269413629,104,0.0,0.005249958319587664,0.0,0.012635051257871812
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_281_117109,0.0,0.0,0.6375313283208021,0.09258632362897765,105,0.0,0.0048161000177090576,0.0,0.012201192955993206
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_284_124785,0.0,0.0,0.07923930269413629,0.07923930269413629,106,0.0,0.004382241715830451,0.0,0.0117673346541146
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_286_116646,0.0,0.0,0.11536281179138322,0.11536281179138322,107,0.0,0.003948383413951844,0.0,0.011333476352235994
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_289_116565,0.0,0.0,0.07923930269413629,0.07923930269413629,108,0.0,0.0035145251120732375,0.0,0.010899618050357388
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_292_116844,0.0,0.0,0.07923930269413629,0.07061855670103093,109,0.0,0.003080666810194631,0.2156126482213439,0.011401213122687397
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_295_124847,0.0,0.0,0.07061855670103093,0.09258632362897765,110,0.1805031446540881,0.003429936386549736,0.0,0.010967354820808791
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_300_124340,0.0,0.0,0.07061855670103093,0.07061855670103093,111,0.1805031446540881,0.003779205962904841,0.2156126482213439,0.0114689498931388
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_306_116784,0.0,0.0,0.09258632362897765,0.09258632362897765,112,0.0,0.0033453476610262344,0.0,0.011035091591260194
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_310_116538,0.0,0.0,0.09258632362897765,0.07923930269413629,113,0.0,0.002911489359147628,0.0,0.010601233289381588
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_311_124955,0.0,0.0,0.5572916666666666,0.07923930269413629,114,0.0,0.0024776310572690217,0.0,0.010167374987502982
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_313_117125,0.0,0.0,0.11536281179138322,0.11536281179138322,115,0.0,0.0020437727553904153,0.0,0.009733516685624376
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_317_124835,0.0,0.0,0.07923930269413629,0.07923930269413629,116,0.0,0.0016099144535118089,0.0,0.00929965838374577
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_318_124978,0.0,0.0,0.07923930269413629,0.07923930269413629,117,0.0,0.0011760561516332025,0.0,0.008865800081867164
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_319_124303,0.0,0.0,0.11536281179138322,0.11536281179138322,118,0.0,0.0007421978497545961,0.0,0.008431941779988558
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_321_116871,0.0,0.0,0.11536281179138322,0.11536281179138322,119,0.0,0.00030833954787598967,0.0,0.007998083478109952
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_324_124365,0.0,0.0,0.07061855670103093,0.09258632362897765,120,0.1805031446540881,0.0006576091242310944,0.0,0.007564225176231345
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_327_116734,0.0,0.0,0.07061855670103093,0.07061855670103093,121,0.1805031446540881,0.001006878700586199,0.2156126482213439,0.008065820248561355
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_328_116581,0.0,0.0,0.07923930269413629,0.07923930269413629,122,0.0,0.0005730203987075926,0.0,0.007631961946682748
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_329_116865,0.0,0.0,0.07061855670103093,0.07061855670103093,123,0.1805031446540881,0.0009222899750626973,0.2156126482213439,0.008133557019012758
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_334_124806,0.0,0.0,0.09258632362897765,0.09258632362897765,124,0.0,0.0004884316731840908,0.0,0.007699698717134151
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_338_116744,0.0,0.0,0.07923930269413629,0.06357649442755825,125,0.0,5.4573371305484386e-05,1.0,0.011604423434041609
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_342_117071,0.0,0.0,0.03896103896103896,0.09258632362897765,126,1.0,0.003959298088212942,0.0,0.011170565132163003
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_346_124928,0.0,0.0,0.07061855670103093,0.07061855670103093,127,0.1805031446540881,0.0043085676645680466,0.2156126482213439,0.011672160204493012
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_347_116539,0.0,0.0,0.03896103896103896,0.07923930269413629,128,1.0,0.008213292381475504,0.0,0.011238301902614406
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_349_124910,0.0,0.0,0.09258632362897765,0.09258632362897765,129,0.0,0.007779434079596898,0.0,0.0108044436007358
highres_humanmelanomapatient2_profile_mask_b_cells,HumanMelanomaPatient2,B cells,spot_351_124380,0.0,0.0,0.11536281179138322,0.11536281179138322,130,0.0,0.007345575777718291,0.0,0.010370585298857194
