file_path,file_type,file_size_mb,detected_role,read_success,n_rows,n_cols,candidate_reference,notes
data/processed/simulation_experiments/real_brca/real_brca7_endothelial_marker_control_sc_missing_endothelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.187,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/simulation_experiments/real_brca/real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.187,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/simulation_experiments/real_brca/real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.187,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_cnt/stage1_preprocess/exported/sc_metadata.csv,csv,0.356,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_ctal/stage1_preprocess/exported/sc_metadata.csv,csv,0.352,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_dct/stage1_preprocess/exported/sc_metadata.csv,csv,0.327,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_endo/stage1_preprocess/exported/sc_metadata.csv,csv,0.315,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_mtal/stage1_preprocess/exported/sc_metadata.csv,csv,0.355,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_pc/stage1_preprocess/exported/sc_metadata.csv,csv,0.35,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_pts1/stage1_preprocess/exported/sc_metadata.csv,csv,0.308,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_pts2/stage1_preprocess/exported/sc_metadata.csv,csv,0.281,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_pts3/stage1_preprocess/exported/sc_metadata.csv,csv,0.32,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/adult_mouse_kidney_real_sc_missing_pts3t2/stage1_preprocess/exported/sc_metadata.csv,csv,0.343,scRNA_metadata,True,,6.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_b_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.258,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_cafs/stage1_preprocess/exported/sc_metadata.csv,csv,0.281,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_cd4_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.217,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_cd8_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.202,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_endothelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.28,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_macrophages/stage1_preprocess/exported/sc_metadata.csv,csv,0.277,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_melanoma/stage1_preprocess/exported/sc_metadata.csv,csv,0.222,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_nk_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.281,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_non_malignant_unresolved/stage1_preprocess/exported/sc_metadata.csv,csv,0.257,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel1_rep2_sc_missing_t_cells_unclassified/stage1_preprocess/exported/sc_metadata.csv,csv,0.281,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_b_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.258,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_cafs/stage1_preprocess/exported/sc_metadata.csv,csv,0.281,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_cd4_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.217,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_cd8_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.202,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_endothelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.28,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_macrophages/stage1_preprocess/exported/sc_metadata.csv,csv,0.277,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_melanoma/stage1_preprocess/exported/sc_metadata.csv,csv,0.222,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_nk_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.281,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_non_malignant_unresolved/stage1_preprocess/exported/sc_metadata.csv,csv,0.257,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2c_melanoma_mel2_rep1_sc_missing_t_cells_unclassified/stage1_preprocess/exported/sc_metadata.csv,csv,0.281,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_b_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.136,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_cd4_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.135,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_cd8_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.135,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_endothelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.132,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_epithelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.133,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_fibroblasts/stage1_preprocess/exported/sc_metadata.csv,csv,0.135,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/sc_metadata.csv,csv,0.129,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_nk_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.136,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_plasma_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.141,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_pvl/stage1_preprocess/exported/sc_metadata.csv,csv,0.138,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_er_her2_fresh_frozen_sc_missing_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.143,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_b_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.136,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_cd4_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.135,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_cd8_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.135,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_endothelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.132,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_epithelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.133,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_fibroblasts/stage1_preprocess/exported/sc_metadata.csv,csv,0.135,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/sc_metadata.csv,csv,0.129,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_nk_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.136,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_plasma_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.141,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_pvl/stage1_preprocess/exported/sc_metadata.csv,csv,0.138,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.143,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_b_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.151,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_cd4_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.149,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_cd8_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.149,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_endothelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.147,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_epithelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.147,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_fibroblasts/stage1_preprocess/exported/sc_metadata.csv,csv,0.149,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/sc_metadata.csv,csv,0.144,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_nk_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.15,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_plasma_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.149,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_pvl/stage1_preprocess/exported/sc_metadata.csv,csv,0.152,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.151,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_b_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.113,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_cd4_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.111,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_cd8_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.111,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_epithelial_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.109,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_fibroblasts/stage1_preprocess/exported/sc_metadata.csv,csv,0.111,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_mast_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.119,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/sc_metadata.csv,csv,0.106,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_nk_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.112,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_t_cells/stage1_preprocess/exported/sc_metadata.csv,csv,0.113,scRNA_metadata,True,,2.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_astrocyte/stage1_preprocess/exported/sc_metadata.csv,csv,1.228,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.322,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_excitatory_neuron/stage1_preprocess/exported/sc_metadata.csv,csv,0.872,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_inhibitory_neuron/stage1_preprocess/exported/sc_metadata.csv,csv,1.036,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_microglia/stage1_preprocess/exported/sc_metadata.csv,csv,1.285,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_neuroblast/stage1_preprocess/exported/sc_metadata.csv,csv,1.309,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_oligodendrocyte/stage1_preprocess/exported/sc_metadata.csv,csv,0.945,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_oligodendrocyte_precursor_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.273,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_basal_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.302,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.293,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_metadata.csv,csv,1.091,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_luminal_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.031,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_macrophage/stage1_preprocess/exported/sc_metadata.csv,csv,1.323,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_t_cell/stage1_preprocess/exported/sc_metadata.csv,csv,0.712,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_basal_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.303,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.294,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_metadata.csv,csv,1.092,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_luminal_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.032,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_macrophage/stage1_preprocess/exported/sc_metadata.csv,csv,1.324,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_t_cell/stage1_preprocess/exported/sc_metadata.csv,csv,0.712,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_basal_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.303,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.294,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_metadata.csv,csv,1.092,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_luminal_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.032,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_macrophage/stage1_preprocess/exported/sc_metadata.csv,csv,1.324,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_t_cell/stage1_preprocess/exported/sc_metadata.csv,csv,0.712,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_basal_decidual_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.088,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_epithelial_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.183,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_metadata.csv,csv,1.106,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_nk_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.049,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_pericyte/stage1_preprocess/exported/sc_metadata.csv,csv,1.168,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_stromal_cell/stage1_preprocess/exported/sc_metadata.csv,csv,0.944,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_cardiomyocyte_cell/stage1_preprocess/exported/sc_metadata.csv,csv,0.656,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.034,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_metadata.csv,csv,0.936,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_macrophage/stage1_preprocess/exported/sc_metadata.csv,csv,1.112,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_mast_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.157,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_monocyte/stage1_preprocess/exported/sc_metadata.csv,csv,1.156,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_myeloid_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.15,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_neuron/stage1_preprocess/exported/sc_metadata.csv,csv,1.15,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_pericyte/stage1_preprocess/exported/sc_metadata.csv,csv,0.998,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_smooth_muscle_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.139,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_intestine_cancer_real_sc_missing_b_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.406,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_intestine_cancer_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_metadata.csv,csv,1.412,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_intestine_cancer_real_sc_missing_enterocyte/stage1_preprocess/exported/sc_metadata.csv,csv,1.393,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_intestine_cancer_real_sc_missing_enterocyte_progenitor/stage1_preprocess/exported/sc_metadata.csv,csv,1.439,scRNA_metadata,True,,7.0,True,header read only for Phase 3 inventory
